id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,last5Points,last5PlayedSlots,last5AveragePoints,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg
3209,5,Yannik,Engelhardt,9442451.0,64.0,31.0,31.0,29.0,162513.0,1970.0,0,3,https://kickbase.b-cdn.net/content/file/ef0590dedd4c41f1a36fcb9ac6c2a326.png,16.0,1,208.0,,"[{""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": -10}]",2,Yannik Engelhardt,251530.0,"[135.0, 24.0, 86.0, 87.0, -10.0]",5,64.4,251530.0,244779.0,207099.0,1515657.0,5328884.0
6300,43,Assan,Ouédraogo,16329143.0,90.0,19.0,19.0,13.0,61254.0,1705.0,1,3,https://kickbase.b-cdn.net/content/file/0d8a1173062a4478822b06c0490cfe41.png,8.0,2,104.0,,"[{""hasPlayed"": true, ""points"": 127}, {""hasPlayed"": true, ""points"": 75}, {""hasPlayed"": true, ""points"": -16}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 47}]",5,Assan Ouédraogo,-593932.0,"[127.0, 75.0, -16.0, 87.0, 47.0]",5,64.0,-593932.0,-587794.0,-601181.0,-4232240.0,-2948921.0
1580,28,Marvin,Schwäbe,14180935.0,96.0,34.0,34.0,34.0,205397.0,3249.0,0,1,https://kickbase.b-cdn.net/content/file/2708fddc28474a2299885f3eb69be6bc.png,1.0,1,229.0,,"[{""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": true, ""points"": 75}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 130}]",1,Marvin Schwäbe,149678.0,"[60.0, 75.0, 3.0, 50.0, 130.0]",5,63.6,149678.0,144536.0,128191.0,950167.0,3555900.0
8247,9,Ramon,Hendriks,12772231.0,66.0,31.0,31.0,22.0,135100.0,2040.0,0,2,https://kickbase.b-cdn.net/content/file/d84f6e79416d43549ec3b7c2cbc87b87.png,3.0,1,159.0,,"[{""hasPlayed"": true, ""points"": 66}, {""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": true, ""points"": 98}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": 43}]",2,Ramon Hendriks,165286.0,"[66.0, 45.0, 98.0, 63.0, 43.0]",5,63.0,165286.0,156986.0,155172.0,1079020.0,3366550.0
8367,6,Albert,Sambi Lokonga,10558446.0,68.0,26.0,26.0,20.0,112966.0,1759.0,0,3,https://kickbase.b-cdn.net/content/file/c9c716c7e03d47078ca74b707b1577a9.png,6.0,1,166.0,,"[{""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 57}, {""hasPlayed"": true, ""points"": 79}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": false, ""points"": null}]",1,Albert Sambi Lokonga,10118.0,"[120.0, 57.0, 79.0, -11.0, null]",4,61.25,10118.0,19549.0,38018.0,655364.0,4221272.0
2702,18,Eric,Martel,5175929.0,77.0,31.0,31.0,30.0,170710.0,2378.0,1,3,https://kickbase.b-cdn.net/content/file/8744ec1d907e4042b8afa0f7d030628c.png,5.0,2,459.0,,"[{""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 73}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 115}]",5,Eric Martel,-346704.0,"[43.0, null, 73.0, 13.0, 115.0]",4,61.0,-346704.0,-346892.0,-337843.0,-2392852.0,-4151541.0
2294,10,Amos,Pieper,9957860.0,80.0,19.0,19.0,19.0,99133.0,1529.0,2,2,https://kickbase.b-cdn.net/content/file/32262c6e17164fd1a62ee34e358e2540.png,5.0,1,153.0,,"[{""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 82}]",2,Amos Pieper,252152.0,"[24.0, 44.0, 72.0, 80.0, 82.0]",5,60.4,252152.0,254071.0,282299.0,1844497.0,3790600.0
7723,40,Leopold,Querfeld,14006664.0,90.0,31.0,31.0,30.0,181108.0,2789.0,0,2,https://kickbase.b-cdn.net/content/file/b9dfbb26ed9347b9a1585f29718c9d76.png,14.0,1,199.0,,"[{""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 90}]",3,Leopold Querfeld,176080.0,"[53.0, null, null, 38.0, 90.0]",3,60.333333333333336,176080.0,152328.0,139623.0,886557.0,2547818.0
6176,43,Nicolas,Seiwald,16652180.0,86.0,33.0,33.0,31.0,174575.0,2839.0,0,3,https://kickbase.b-cdn.net/content/file/49894e11778042f09b92bdbd82994680.png,13.0,1,170.0,,"[{""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 115}]",1,Nicolas Seiwald,179063.0,"[44.0, 20.0, 60.0, null, 115.0]",4,59.75,179063.0,180701.0,163132.0,1205676.0,4436659.0
663,7,Robert,Andrich,8184197.0,82.0,32.0,32.0,29.0,168594.0,2610.0,2,2,https://kickbase.b-cdn.net/content/file/0cdcdb27004443c09d112462f32ace2c.png,8.0,2,318.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": false, ""points"": null}]",4,Robert Andrich,-241691.0,"[52.0, 44.0, 99.0, 43.0, null]",4,59.5,-241691.0,-275006.0,-298503.0,-2453648.0,-1776041.0
2803,14,Tim,Lemperle,10653984.0,74.0,29.0,29.0,24.0,124309.0,2154.0,16,4,https://kickbase.b-cdn.net/content/file/531648f7c8e7446883243fb819e94d82.png,19.0,2,202.0,,"[{""hasPlayed"": true, ""points"": -62}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": true, ""points"": 158}, {""hasPlayed"": true, ""points"": 72}]",5,Tim Lemperle,-226950.0,"[-62.0, 60.0, 60.0, 158.0, 72.0]",5,57.6,-226950.0,-236142.0,-269986.0,-1687472.0,-27863.0
1257,5,Lukas,Kübler,4240802.0,82.0,23.0,23.0,19.0,105359.0,1875.0,0,2,https://kickbase.b-cdn.net/content/file/3837cd8562134d428e12cbfe1ee98323.png,17.0,2,442.0,,"[{""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": true, ""points"": 118}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 62}]",4,Lukas Kübler,-89393.0,"[40.0, 118.0, 17.0, 50.0, 62.0]",5,57.4,-89393.0,-87437.0,-91962.0,-598878.0,-254425.0
1540,18,Danny,Da Costa,9297581.0,73.0,34.0,34.0,30.0,178678.0,2498.0,0,2,https://kickbase.b-cdn.net/content/file/d7479cd684eb4636932e2e5651e92411.png,21.0,1,268.0,,"[{""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": -4}, {""hasPlayed"": true, ""points"": 91}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 86}]",3,Danny Da Costa,167936.0,"[72.0, -4.0, 91.0, 38.0, 86.0]",5,56.6,167936.0,174381.0,186655.0,1485418.0,1917326.0
11006,5,Yuito,Suzuki,12675007.0,63.0,25.0,25.0,18.0,107057.0,1570.0,0,3,https://kickbase.b-cdn.net/content/file/321f689788164bb8b2b9b9559673e9ec.png,14.0,1,123.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 62}]",1,Yuito Suzuki,192382.0,"[null, null, 50.0, null, 62.0]",2,56.0,192382.0,192469.0,179594.0,1198450.0,4331356.0
6080,2,Aleksandar,Pavlović,31871006.0,119.0,24.0,24.0,16.0,98316.0,2844.0,0,3,https://kickbase.b-cdn.net/content/file/edb0e886b6a545f1b564cd3d24c6e4b3.png,45.0,1,89.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": false, ""points"": null}]",1,Aleksandar Pavlović,91672.0,"[null, null, 43.0, 68.0, null]",2,55.5,91672.0,93308.0,84783.0,627423.0,2597917.0
2084,5,Philipp,Lienhart,12347710.0,69.0,20.0,20.0,14.0,86712.0,1379.0,0,2,https://kickbase.b-cdn.net/content/file/d376962d93d8467e844287f0c416eea0.png,3.0,1,111.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 152}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": true, ""points"": 15}]",2,Philipp Lienhart,163464.0,"[80.0, 25.0, 152.0, 2.0, 15.0]",5,54.8,163464.0,168895.0,159504.0,1105558.0,5430608.0
2718,4,Ellyes,Skhiri,2969755.0,41.0,25.0,25.0,16.0,96669.0,1030.0,0,3,https://kickbase.b-cdn.net/content/file/491757afd9e94da4a8fcbeaa8e23e1f0.png,15.0,2,346.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 113}, {""hasPlayed"": true, ""points"": 2}]",5,Ellyes Skhiri,-41104.0,"[87.0, 35.0, 37.0, 113.0, 2.0]",5,54.8,-41104.0,-61897.0,-98057.0,-725406.0,-3045843.0
2125,5,Jan-Niklas,Beste,10911193.0,60.0,28.0,28.0,20.0,111405.0,1693.0,0,3,https://kickbase.b-cdn.net/content/file/0dc9e619fd4c4114a58d41e7b6293ac2.png,19.0,1,155.0,,"[{""hasPlayed"": true, ""points"": 150}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": 0}, {""hasPlayed"": true, ""points"": 55}]",1,Jan-Niklas Beste,155265.0,"[150.0, 2.0, 63.0, 0.0, 55.0]",5,54.0,155265.0,149930.0,130783.0,1168145.0,4786788.0
8381,40,Livan,Burcu,7640960.0,28.0,18.0,18.0,6.0,45477.0,504.0,0,3,https://kickbase.b-cdn.net/content/file/9ee1048c9191462c82b58e23f1dbf647.png,9.0,1,65.0,,"[{""hasPlayed"": true, ""points"": 139}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 109}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": -11}]",2,Livan Burcu,147324.0,"[139.0, 35.0, 109.0, -6.0, -11.0]",5,53.2,147324.0,110160.0,104041.0,817010.0,5845251.0
2074,15,Robin,Hack,8842573.0,59.0,8.0,8.0,3.0,21645.0,469.0,0,3,https://kickbase.b-cdn.net/content/file/2b18aae16d1043f18484d7c7eeb70df2.png,25.0,1,53.0,,"[{""hasPlayed"": true, ""points"": 137}, {""hasPlayed"": true, ""points"": 54}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": -3}, {""hasPlayed"": false, ""points"": null}]",3,Robin Hack,186090.0,"[137.0, 54.0, 22.0, -3.0, null]",4,52.5,186090.0,175186.0,165927.0,1092114.0,1893338.0
4335,5,Derry,Scherhant,4819683.0,48.0,31.0,31.0,12.0,87953.0,1487.0,0,3,https://kickbase.b-cdn.net/content/file/cf1f2bfa6c0f446ea74d8b75f0585f53.png,7.0,1,308.0,,"[{""hasPlayed"": true, ""points"": 183}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": 59}]",3,Derry Scherhant,75067.0,"[183.0, 6.0, 6.0, 8.0, 59.0]",5,52.4,75067.0,3540.0,-30086.0,-327772.0,-39031.0
11748,15,Wael,Mohya,10237269.0,34.0,15.0,15.0,6.0,36598.0,507.0,2,3,https://kickbase.b-cdn.net/content/file/7ba41b6d32924b2ca84a50a41d5e45a1.png,36.0,1,49.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Wael Mohya,155118.0,"[87.0, 24.0, 46.0, null, null]",3,52.333333333333336,155118.0,216081.0,200309.0,1313582.0,2903766.0
4352,40,Stanley,Nsoki,5227523.0,55.0,13.0,13.0,10.0,54082.0,718.0,1,2,https://kickbase.b-cdn.net/content/file/6c54070a804d4f15acb3d09b63af882a.png,34.0,1,137.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Stanley Nsoki,240577.0,"[null, null, 52.0, null, null]",1,52.0,240577.0,235971.0,226612.0,1595858.0,4727523.0
4596,43,Brajan,Gruda,17763317.0,98.0,13.0,13.0,8.0,49007.0,1270.0,0,3,https://kickbase.b-cdn.net/content/file/f1dd66425b59403ab0f2796e4ad0b0f8.png,10.0,1,71.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 48}]",1,Brajan Gruda,269114.0,"[28.0, 68.0, 89.0, 24.0, 48.0]",5,51.4,269114.0,251568.0,252482.0,1735796.0,6559912.0
4654,13,Mert,Kömür,3233070.0,53.0,28.0,28.0,17.0,98463.0,1481.0,0,3,https://kickbase.b-cdn.net/content/file/cb037a6585bf41ffada59c797511b0ae.png,36.0,1,458.0,,"[{""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 41}]",4,Mert Kömür,317308.0,"[-5.0, 166.0, null, 1.0, 41.0]",4,50.75,317308.0,199101.0,68217.0,369877.0,-833816.0
10115,3,Daniel,Svensson,18330982.0,82.0,33.0,33.0,27.0,162894.0,2705.0,0,2,https://kickbase.b-cdn.net/content/file/9ff6af44ccf14bb3846cafc261f362ad.png,24.0,2,147.0,,"[{""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 34}]",3,Daniel Svensson,-191162.0,"[151.0, null, -11.0, 27.0, 34.0]",4,50.25,-191162.0,-262896.0,-379228.0,-1661388.0,52862.0
10112,9,Luca,Jaquez,4187364.0,83.0,14.0,14.0,10.0,58596.0,1161.0,2,2,https://kickbase.b-cdn.net/content/file/3930823f7eb246aab32d7075bf65943d.png,14.0,2,277.0,,"[{""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 29}]",4,Luca Jaquez,-123355.0,"[20.0, 32.0, 68.0, 101.0, 29.0]",5,50.0,-123355.0,-118554.0,-117439.0,-1132286.0,-3382794.0
2491,40,Tim,Skarke,5304068.0,26.0,22.0,22.0,4.0,44836.0,579.0,0,3,https://kickbase.b-cdn.net/content/file/530ba96741b943798d9be4d5dcc151f5.png,21.0,1,109.0,,"[{""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 11}]",4,Tim Skarke,-124105.0,"[59.0, 101.0, 28.0, null, 11.0]",4,49.75,-124105.0,79504.0,125148.0,963972.0,4804068.0
2214,9,Atakan,Karazor,7518238.0,65.0,28.0,28.0,22.0,122492.0,1817.0,0,3,https://kickbase.b-cdn.net/content/file/11ef3f2e23eb41769d708b861ff23fa6.png,16.0,2,241.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -27}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 126}]",3,Atakan Karazor,-272026.0,"[null, null, -27.0, null, 126.0]",2,49.5,-272026.0,-246659.0,-250762.0,-1666423.0,-2087750.0
157,10,Niklas,Stark,2585125.0,36.0,14.0,14.0,9.0,46992.0,508.0,2,2,https://kickbase.b-cdn.net/content/file/47d350de3ba7487dad6fff58c11b5910.png,4.0,2,196.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 69}, {""hasPlayed"": true, ""points"": 29}]",5,Niklas Stark,-134129.0,"[null, null, null, 69.0, 29.0]",2,49.0,-134129.0,-133337.0,-142934.0,-990467.0,193860.0
1889,6,Bakery,Jatta,4203208.0,47.0,15.0,15.0,12.0,59140.0,710.0,0,3,https://kickbase.b-cdn.net/content/file/7b147e15dd4b4df4bddb50f00fa8ce4e.png,18.0,2,168.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 178}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": -16}]",2,Bakery Jatta,40400.0,"[null, 178.0, 25.0, 8.0, -16.0]",4,48.75,40400.0,-45478.0,-115222.0,-1046068.0,3399189.0
12314,2,Bara Sapoko,Ndiaye,2893316.0,49.0,4.0,4.0,2.0,9482.0,194.0,0,3,https://kickbase.b-cdn.net/content/file/ce28a9c385074d738233c35d9b4490dc.png,0.0,2,67.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 102}, {""hasPlayed"": true, ""points"": 23}]",5,Bara Sapoko Ndiaye,-98554.0,"[null, null, 21.0, 102.0, 23.0]",3,48.666666666666664,-98554.0,-98413.0,-103994.0,-764172.0,-764172.0
11756,7,Montrell,Culbreath,4206520.0,61.0,12.0,12.0,9.0,48534.0,737.0,1,3,https://kickbase.b-cdn.net/content/file/43c4c26e99f3442ab58db3d049e5f1ae.png,42.0,2,175.0,,"[{""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 11}, {""hasPlayed"": true, ""points"": 114}, {""hasPlayed"": true, ""points"": 81}, {""hasPlayed"": true, ""points"": -19}]",5,Montrell Culbreath,-133686.0,"[50.0, 11.0, 114.0, 81.0, -19.0]",5,47.4,-133686.0,-133498.0,-140848.0,-1618617.0,-2036036.0
8364,5,Bruno,Ogbus,2052929.0,52.0,18.0,18.0,14.0,78675.0,940.0,0,2,https://kickbase.b-cdn.net/content/file/9b3710e64252422495767f79b8ddeb89.png,43.0,2,457.0,,"[{""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": -23}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 110}]",5,Bruno Ogbus,-106815.0,"[38.0, -23.0, 50.0, 59.0, 110.0]",5,46.8,-106815.0,-121081.0,-111712.0,-783994.0,-2868892.0
8355,13,Noahkai,Banks,6447416.0,73.0,23.0,23.0,20.0,114349.0,1668.0,0,2,https://kickbase.b-cdn.net/content/file/a2a067b7f55e4d9682090e1e234ec85d.png,40.0,2,258.0,,"[{""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Noahkai Banks,-346643.0,"[46.0, null, null, null, null]",1,46.0,-346643.0,-318309.0,-45132.0,-155852.0,-333589.0
11886,43,,Rômulo,20579717.0,83.0,30.0,30.0,27.0,139633.0,2488.0,2,4,https://kickbase.b-cdn.net/content/file/2a6ca20436b4402f83f0c5d25b10f6be.png,40.0,1,120.0,,"[{""hasPlayed"": true, ""points"": -25}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 136}, {""hasPlayed"": true, ""points"": 41}]",2,Rômulo,67861.0,"[-25.0, 50.0, 26.0, 136.0, 41.0]",5,45.6,67861.0,66846.0,97924.0,915707.0,4059031.0
237,2,Manuel,Neuer,12860372.0,95.0,22.0,22.0,22.0,124205.0,2083.0,0,1,https://kickbase.b-cdn.net/content/file/aadd45c3d6354126886481e0a33a3c1f.png,1.0,1,161.0,,"[{""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Manuel Neuer,98835.0,"[45.0, null, null, null, null]",1,45.0,98835.0,70077.0,55823.0,407561.0,1329241.0
8057,4,Arthur,Theate,12707788.0,93.0,24.0,24.0,24.0,142350.0,2226.0,0,2,https://kickbase.b-cdn.net/content/file/8dd075b3ad334b36ae27f1910cd562d4.png,3.0,2,175.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 67}]",3,Arthur Theate,-390449.0,"[null, 23.0, null, null, 67.0]",2,45.0,-390449.0,-417371.0,-412890.0,-2592302.0,-68869.0
9221,40,Dmytro,Bogdanov,518618.0,16.0,2.0,2.0,0.0,721.0,32.0,0,4,https://kickbase.b-cdn.net/content/file/f506ca426a5c42ff979ce1664db5fd78.png,30.0,1,61.0,,"[{""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Dmytro Bogdanov,18618.0,"[45.0, null, null, null, null]",1,45.0,18618.0,0.0,0.0,18618.0,18618.0
11570,28,Sebastian,Sebulonsen,4131462.0,46.0,31.0,31.0,28.0,165693.0,1413.0,1,2,https://kickbase.b-cdn.net/content/file/0f9cbbaaccb148a6ad251ba707b4f099.png,28.0,2,342.0,,"[{""hasPlayed"": true, ""points"": 7}, {""hasPlayed"": true, ""points"": 71}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 29}, {""hasPlayed"": true, ""points"": 45}]",4,Sebastian Sebulonsen,-150185.0,"[7.0, 71.0, 72.0, 29.0, 45.0]",5,44.8,-150185.0,-152211.0,-152665.0,-1880727.0,-1325955.0
3318,18,Ransford,Königsdörffer,4835558.0,45.0,33.0,33.0,29.0,149854.0,1498.0,0,4,https://kickbase.b-cdn.net/content/file/4f3abfff728148fda062801c5af46204.png,0.0,2,309.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 61}, {""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": 0}]",4,Ransford Königsdörffer,-73884.0,"[null, 61.0, 53.0, 63.0, 0.0]",4,44.25,-73884.0,-220733.0,-234450.0,-1387512.0,-571822.0
3470,18,Anthony,Caci,9035588.0,54.0,10.0,10.0,6.0,35021.0,535.0,0,2,https://kickbase.b-cdn.net/content/file/5bb349b2622049a7aa73a59edcec1781.png,19.0,1,59.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 56}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": true, ""points"": 112}]",2,Anthony Caci,336453.0,"[28.0, 56.0, 25.0, -1.0, 112.0]",5,44.0,336453.0,312183.0,319447.0,2110928.0,4891575.0
2176,5,Lucas,Höler,2493756.0,46.0,33.0,33.0,25.0,134301.0,1531.0,0,4,https://kickbase.b-cdn.net/content/file/f775386cb936487f9b6b96ab84f21384.png,9.0,2,613.0,,"[{""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 94}]",4,Lucas Höler,-31501.0,"[43.0, -5.0, 16.0, 72.0, 94.0]",5,44.0,-31501.0,-50172.0,-66734.0,-478180.0,-2202046.0
6209,5,Philipp,Treu,11162008.0,52.0,28.0,28.0,24.0,144527.0,1454.0,0,2,https://kickbase.b-cdn.net/content/file/67a522fecea248ff84c7dec1c95739dc.png,29.0,1,130.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Philipp Treu,102471.0,"[47.0, 22.0, 60.0, null, null]",3,43.0,102471.0,88318.0,75813.0,622313.0,5077888.0
11556,13,Han-Noah,Massengo,9546008.0,59.0,33.0,33.0,29.0,158322.0,1949.0,2,3,https://kickbase.b-cdn.net/content/file/fc9afec6fe6e436ea227ec35c506dff8.png,4.0,1,204.0,,"[{""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 107}]",2,Han-Noah Massengo,112775.0,"[-5.0, 22.0, 26.0, 64.0, 107.0]",5,42.8,112775.0,134573.0,152736.0,1075136.0,5388915.0
10497,10,Abdoul-Karim,Coulibaly,5420281.0,52.0,27.0,27.0,24.0,139820.0,1401.0,0,2,https://kickbase.b-cdn.net/content/file/669c7c063fde4203965dc9d45b0516d9.png,31.0,2,258.0,,"[{""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 7}, {""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 108}]",3,Abdoul-Karim Coulibaly,-242467.0,"[24.0, null, 7.0, 28.0, 108.0]",4,41.75,-242467.0,-256746.0,-252961.0,-1838299.0,-2389120.0
11043,9,Lorenz,Assignon,1500697.0,48.0,24.0,24.0,12.0,72816.0,1141.0,4,2,https://kickbase.b-cdn.net/content/file/0725364d90ff49f4a767200f52debe5f.png,22.0,1,760.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 18}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 85}, {""hasPlayed"": false, ""points"": null}]",5,Lorenz Assignon,346531.0,"[null, 18.0, 20.0, 85.0, null]",3,41.0,346531.0,306177.0,231542.0,930861.0,-580998.0
