id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,name,marketChangeToday
3277,6,Miro,Muheim,8492275.0,67.0,29.0,29.0,27.0,162140.0,1929.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/3277.png,28.0,1,227.0,,"[{""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 17}]",Miro Muheim,250808.0
3521,6,Daniel,Elfadli,4828760.0,37.0,21.0,21.0,15.0,84859.0,767.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/3521.png,8.0,1,158.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Daniel Elfadli,125918.0
4404,6,Jean-Luc,Dompé,1972214.0,64.0,20.0,20.0,12.0,75809.0,1279.0,256,4,https://kickbase.b-cdn.net/pool/playersbig/4404.png,7.0,2,648.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Jean-Luc Dompé,-140970.0
6201,6,Nicolai,Remberg,10945578.0,70.0,32.0,32.0,32.0,193422.0,2243.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/6201.png,21.0,1,204.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 185}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 45}]",Nicolai Remberg,116691.0
6217,6,Rayan,Philippe,4217629.0,35.0,28.0,28.0,13.0,85138.0,971.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/6217.png,14.0,2,230.0,,"[{""hasPlayed"": true, ""points"": 74}, {""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -16}, {""hasPlayed"": false, ""points"": null}]",Rayan Philippe,-109140.0
7350,6,Otto,Stange,3480579.0,5.0,10.0,10.0,2.0,20981.0,51.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/7350.png,49.0,2,14.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -2}, {""hasPlayed"": true, ""points"": -5}]",Otto Stange,-99490.0
7394,6,Kofi,Amoako,4732082.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/7394.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Kofi Amoako,-138994.0
8367,6,Albert,Sambi Lokonga,9903082.0,68.0,26.0,26.0,20.0,112966.0,1759.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/8367.png,6.0,1,177.0,,"[{""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 57}, {""hasPlayed"": true, ""points"": 79}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": false, ""points"": null}]",Albert Sambi Lokonga,223756.0
9413,6,Fabio,Baldé,500000.0,22.0,16.0,16.0,3.0,31901.0,349.0,2,3,https://kickbase.b-cdn.net/pool/playersbig/9413.png,45.0,0,698.0,,"[{""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 130}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Fabio Baldé,0.0
9605,6,Albert,Grønbæk,10539234.0,74.0,7.0,7.0,6.0,31737.0,520.0,2,3,https://kickbase.b-cdn.net/pool/playersbig/9605.png,23.0,1,49.0,,"[{""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": true, ""points"": 158}, {""hasPlayed"": true, ""points"": 266}, {""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": true, ""points"": 28}]",Albert Grønbæk,77350.0
10120,6,Alexander,Røssing-Lelesiit,3194677.0,10.0,11.0,11.0,5.0,23037.0,114.0,4,4,https://kickbase.b-cdn.net/pool/playersbig/10120.png,38.0,2,35.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Alexander Røssing-Lelesiit,-178029.0
11512,6,Nicolás,Capaldo,10210433.0,65.0,26.0,26.0,24.0,130826.0,1682.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/11512.png,24.0,1,164.0,,"[{""hasPlayed"": true, ""points"": 136}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": true, ""points"": 90}]",Nicolás Capaldo,74494.0
11752,6,Warmed,Omari,6072216.0,60.0,20.0,20.0,17.0,106595.0,1204.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/11752.png,17.0,2,198.0,,"[{""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 85}, {""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": true, ""points"": 82}, {""hasPlayed"": true, ""points"": 57}]",Warmed Omari,-291504.0
12368,6,Sander,Tangvik,1238968.0,220.0,1.0,1.0,1.0,6034.0,220.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/12368.png,12.0,2,177.0,,"[{""hasPlayed"": true, ""points"": 220}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Sander Tangvik,-119806.0
13433,6,Louis,Lemke,500000.0,20.0,1.0,1.0,0.0,67.0,20.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/13433.png,37.0,0,40.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Louis Lemke,0.0
15283,6,Martin,Adeline,9112932.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/15283.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Martin Adeline,-359178.0
15472,6,Patson,Daka,10088685.0,,,,,,,0,4,https://kickbase.b-cdn.net/pool/playersbig/15472.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Patson Daka,386580.0
15478,6,Bilal,Nadir,5893612.0,,,,,,,2,3,https://kickbase.b-cdn.net/pool/playersbig/15478.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Bilal Nadir,-482675.0
49,5,Matthias,Ginter,26220584.0,114.0,32.0,32.0,32.0,188048.0,3663.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/49.png,28.0,1,139.0,,"[{""hasPlayed"": true, ""points"": 243}, {""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 146}]",Matthias Ginter,53023.0
89,5,Christian,Günter,2995137.0,48.0,24.0,24.0,18.0,102008.0,1161.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/89.png,30.0,2,387.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": -22}, {""hasPlayed"": true, ""points"": 56}]",Christian Günter,-80763.0
118,5,Vincenzo,Grifo,11190438.0,71.0,33.0,33.0,21.0,113451.0,2332.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/118.png,32.0,1,208.0,,"[{""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 57}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": true, ""points"": 205}]",Vincenzo Grifo,104952.0
1257,5,Lukas,Kübler,4839680.0,82.0,23.0,23.0,19.0,105359.0,1875.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/1257.png,17.0,2,387.0,,"[{""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": true, ""points"": 118}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 62}]",Lukas Kübler,-101191.0
1645,5,Maximilian,Eggestein,13854711.0,84.0,34.0,34.0,34.0,203699.0,2849.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/1645.png,8.0,1,205.0,,"[{""hasPlayed"": true, ""points"": 76}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": -19}, {""hasPlayed"": true, ""points"": 171}]",Maximilian Eggestein,170937.0
1767,5,Jannik,Huth,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/1767.png,24.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Jannik Huth,0.0
1858,5,Anthony,Jung,3013895.0,37.0,12.0,12.0,4.0,36970.0,441.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/1858.png,5.0,2,146.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 5}, {""hasPlayed"": false, ""points"": null}]",Anthony Jung,-208564.0
1910,5,Florian,Müller,500000.0,,,,,,,2,1,https://kickbase.b-cdn.net/pool/playersbig/1910.png,21.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Florian Müller,0.0
2084,5,Philipp,Lienhart,11242152.0,69.0,20.0,20.0,14.0,86712.0,1379.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/2084.png,3.0,1,122.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 152}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": true, ""points"": 15}]",Philipp Lienhart,160588.0
2125,5,Jan-Niklas,Beste,9743048.0,60.0,28.0,28.0,20.0,111405.0,1693.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/2125.png,19.0,1,173.0,,"[{""hasPlayed"": true, ""points"": 150}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": 0}, {""hasPlayed"": true, ""points"": 55}]",Jan-Niklas Beste,271616.0
2176,5,Lucas,Höler,2971936.0,46.0,33.0,33.0,25.0,134301.0,1531.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/2176.png,9.0,2,515.0,,"[{""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 94}]",Lucas Höler,-83764.0
2722,5,Patrick,Osterhage,4442947.0,47.0,20.0,20.0,13.0,78511.0,938.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/2722.png,6.0,1,211.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Patrick Osterhage,270897.0
2939,5,Eren Sami,Dinkçi,3909055.0,44.0,22.0,22.0,16.0,91259.0,965.0,2,3,https://kickbase.b-cdn.net/pool/playersbig/2939.png,18.0,2,246.0,,"[{""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 170}, {""hasPlayed"": true, ""points"": 203}, {""hasPlayed"": false, ""points"": null}]",Eren Sami Dinkçi,-125362.0
3019,5,Noah,Atubolu,9623459.0,97.0,34.0,34.0,34.0,203699.0,3299.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/3019.png,1.0,2,342.0,,"[{""hasPlayed"": true, ""points"": 118}, {""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 94}]",Noah Atubolu,-256349.0
3209,5,Yannik,Engelhardt,7926794.0,64.0,31.0,31.0,29.0,162513.0,1970.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/3209.png,16.0,1,248.0,,"[{""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": -10}]",Yannik Engelhardt,259333.0
3218,5,Mio,Backhaus,16132947.0,95.0,32.0,32.0,32.0,190988.0,3025.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/3218.png,0.0,1,187.0,,"[{""hasPlayed"": true, ""points"": 179}, {""hasPlayed"": true, ""points"": 115}, {""hasPlayed"": true, ""points"": 74}, {""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 67}]",Mio Backhaus,115400.0
3304,5,Igor,Matanović,17000839.0,68.0,31.0,31.0,14.0,106505.0,2099.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/3304.png,31.0,1,123.0,,"[{""hasPlayed"": true, ""points"": 265}, {""hasPlayed"": true, ""points"": 207}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 5}, {""hasPlayed"": true, ""points"": 37}]",Igor Matanović,172306.0
4335,5,Derry,Scherhant,5147455.0,48.0,31.0,31.0,12.0,87953.0,1487.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/4335.png,7.0,1,288.0,,"[{""hasPlayed"": true, ""points"": 183}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": 59}]",Derry Scherhant,-8583.0
6209,5,Philipp,Treu,10539695.0,52.0,28.0,28.0,24.0,144527.0,1454.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/6209.png,29.0,1,137.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Philipp Treu,131417.0
7215,5,Jordy,Makengo,2358492.0,42.0,20.0,20.0,12.0,79520.0,840.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/7215.png,33.0,2,356.0,,"[{""hasPlayed"": true, ""points"": 188}, {""hasPlayed"": true, ""points"": 0}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 28}]",Jordy Makengo,-120842.0
7216,5,Max,Rosenfelder,4525534.0,27.0,12.0,12.0,5.0,32955.0,318.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/7216.png,37.0,2,70.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Max Rosenfelder,-165691.0
8363,5,Berkay,Yilmaz,10097561.0,,,,,,,0,2,https://kickbase.b-cdn.net/pool/playersbig/8363.png,27.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Berkay Yilmaz,239096.0
8364,5,Bruno,Ogbus,2836923.0,52.0,18.0,18.0,14.0,78675.0,940.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/8364.png,43.0,2,331.0,,"[{""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": -23}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 110}]",Bruno Ogbus,-122171.0
11006,5,Yuito,Suzuki,11476557.0,63.0,25.0,25.0,18.0,107057.0,1570.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/11006.png,14.0,1,136.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 62}]",Yuito Suzuki,120326.0
11007,5,Cyriaque,Irié,5170270.0,15.0,10.0,10.0,3.0,24064.0,150.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/11007.png,22.0,1,29.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -20}, {""hasPlayed"": false, ""points"": null}]",Cyriaque Irié,265137.0
14048,5,Keisuke,Goto,8996166.0,,,,,,,0,4,https://kickbase.b-cdn.net/pool/playersbig/14048.png,42.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Keisuke Goto,-369491.0
15196,5,Rihito,Yamamoto,9234384.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/15196.png,20.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Rihito Yamamoto,-287562.0
43,10,Mitchell,Weiser,6561907.0,,,,,,,2,2,https://kickbase.b-cdn.net/pool/playersbig/43.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Mitchell Weiser,-331624.0
157,10,Niklas,Stark,3575592.0,36.0,14.0,14.0,9.0,46992.0,508.0,4,2,https://kickbase.b-cdn.net/pool/playersbig/157.png,4.0,2,142.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 69}, {""hasPlayed"": true, ""points"": 29}]",Niklas Stark,-152896.0
1996,10,Marco,Friedl,11578641.0,78.0,30.0,30.0,29.0,167391.0,2349.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/1996.png,32.0,1,202.0,,"[{""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Marco Friedl,145655.0
2294,10,Amos,Pieper,8113363.0,80.0,19.0,19.0,19.0,99133.0,1529.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/2294.png,5.0,1,188.0,,"[{""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 82}]",Amos Pieper,173874.0
2367,10,Romano,Schmid,16275202.0,98.0,34.0,34.0,34.0,195180.0,3325.0,256,3,https://kickbase.b-cdn.net/pool/playersbig/2367.png,10.0,2,204.0,,"[{""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 248}, {""hasPlayed"": true, ""points"": 96}, {""hasPlayed"": true, ""points"": 182}]",Romano Schmid,-230008.0
2842,10,Felix,Agu,5271779.0,46.0,11.0,11.0,9.0,48743.0,509.0,2,2,https://kickbase.b-cdn.net/pool/playersbig/2842.png,27.0,1,96.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Felix Agu,289265.0
3139,10,Cédric,Itten,10758041.0,,,,,,,0,4,https://kickbase.b-cdn.net/pool/playersbig/3139.png,26.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Cédric Itten,86470.0
3166,10,Keke,Topp,620177.0,22.0,20.0,20.0,7.0,45051.0,438.0,1,4,https://kickbase.b-cdn.net/pool/playersbig/3166.png,9.0,2,706.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Keke Topp,-152442.0
3228,10,Justin,Njinmah,6527471.0,43.0,33.0,33.0,22.0,126736.0,1409.0,0,4,https://kickbase.b-cdn.net/pool/playersbig/3228.png,11.0,1,215.0,,"[{""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 104}]",Justin Njinmah,51447.0
3450,10,Markus,Kolke,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/3450.png,25.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Markus Kolke,0.0
3481,10,Jens,Stage,18099425.0,100.0,29.0,29.0,29.0,160601.0,2895.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/3481.png,6.0,1,159.0,,"[{""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": true, ""points"": 157}, {""hasPlayed"": true, ""points"": 265}]",Jens Stage,153214.0
7167,10,Senne,Lynen,7779915.0,71.0,31.0,31.0,31.0,180555.0,2210.0,4,3,https://kickbase.b-cdn.net/pool/playersbig/7167.png,14.0,1,284.0,,"[{""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 87}]",Senne Lynen,214209.0
7282,10,Olivier,Deman,9416212.0,74.0,16.0,16.0,14.0,82852.0,1176.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/7282.png,2.0,1,124.0,,"[{""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 129}, {""hasPlayed"": true, ""points"": 106}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 87}]",Olivier Deman,251716.0
7469,10,Julián,Malatini,3993856.0,26.0,11.0,11.0,5.0,34567.0,288.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/7469.png,22.0,1,72.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Julián Malatini,280105.0
7721,10,Marco,Grüll,3465166.0,50.0,33.0,33.0,23.0,130955.0,1641.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/7721.png,17.0,1,473.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 53}]",Marco Grüll,277103.0
8166,10,,Chuki,10274838.0,,,,,,,0,3,https://kickbase.b-cdn.net/pool/playersbig/8166.png,20.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Chuki,163963.0
9513,10,Karl,Hein,11759452.0,164.0,2.0,2.0,2.0,11560.0,327.0,0,1,https://kickbase.b-cdn.net/pool/playersbig/9513.png,1.0,1,27.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Karl Hein,153571.0
9600,10,Alexander,Schlager,5968868.0,,,,,,,0,1,https://kickbase.b-cdn.net/pool/playersbig/9600.png,30.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Alexander Schlager,-396039.0
9923,10,Samuel,Mbangula,7497894.0,50.0,26.0,26.0,12.0,77710.0,1289.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/9923.png,7.0,1,171.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 36}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": false, ""points"": null}]",Samuel Mbangula,52536.0
9996,10,Patrice,Covic,5260710.0,18.0,15.0,15.0,2.0,25884.0,268.0,0,3,https://kickbase.b-cdn.net/pool/playersbig/9996.png,24.0,1,50.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Patrice Covic,209961.0
10131,10,Dariusz,Stalmach,4393604.0,,,,,,,1,3,https://kickbase.b-cdn.net/pool/playersbig/10131.png,23.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Dariusz Stalmach,-157251.0
10134,10,Mick,Schmetgens,4080715.0,40.0,2.0,2.0,0.0,2459.0,79.0,0,2,https://kickbase.b-cdn.net/pool/playersbig/10134.png,33.0,1,19.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",Mick Schmetgens,281998.0
