id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg
2687,43,Christopher,Nkunku,25538024.0,111.0,1.0,1.0,0.0,1904.0,111.0,0,4,https://kickbase.b-cdn.net/content/file/bf619920e0d34e138aa57fe52dbcde21.png,28.0,1,4.0,,"[{""hasPlayed"": true, ""points"": 111}]",2,Christopher Nkunku,97494.0,97494.0,110159.0,126976.0,874151.0,-14009597.0
2897,43,Rocco,Reitz,13728441.0,208.0,1.0,1.0,1.0,5072.0,208.0,1,3,https://kickbase.b-cdn.net/content/file/4186115eb899498fbec64508ec48475c.png,20.0,1,15.0,,"[{""hasPlayed"": true, ""points"": 208}]",5,Rocco Reitz,-251694.0,-251694.0,276854.0,281970.0,640896.0,599935.0
4596,43,Brajan,Gruda,21790679.0,128.0,1.0,1.0,1.0,4446.0,128.0,2,3,https://kickbase.b-cdn.net/content/file/fc98ceda9d134bd09d5526a600465611.png,10.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 128}]",3,Brajan Gruda,162588.0,162588.0,205272.0,215829.0,1475735.0,7229598.0
6104,43,,Guiu,10533232.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/89d3dea2dc2f4834a2c84a269d63745f.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",3,Guiu,118446.0,118446.0,10414786.0,0.0,10533232.0,10533232.0
6176,43,Nicolas,Seiwald,18806979.0,109.0,1.0,1.0,1.0,5846.0,109.0,0,3,https://kickbase.b-cdn.net/content/file/5320dfb79fb348369e61599e552840b0.png,13.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 109}]",1,Nicolas Seiwald,101325.0,101325.0,113295.0,155979.0,750161.0,4413750.0
6300,43,Assan,Ouédraogo,8487229.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/44f5198b463047fc88626d9698f3a2d0.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Assan Ouédraogo,-236798.0,-236798.0,-264069.0,-263609.0,-2071533.0,-13200965.0
7224,43,Lukeba,Castello Jr.,20753508.0,199.0,1.0,1.0,1.0,5846.0,199.0,0,2,https://kickbase.b-cdn.net/content/file/52117c9891144d3998de1b87b91ca123.png,23.0,1,9.0,,"[{""hasPlayed"": true, ""points"": 199}]",2,Lukeba Castello Jr.,191791.0,191791.0,227026.0,245302.0,1440112.0,192865.0
7239,43,Max,Finkgräfe,3966957.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/14ced344f69a48a5aeed3cbdcd5938da.png,35.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Max Finkgräfe,-133911.0,-133911.0,-140443.0,-138861.0,-1149348.0,1916574.0
7493,43,Arthur,Vermeeren,3694110.0,25.0,1.0,1.0,0.0,774.0,25.0,0,3,https://kickbase.b-cdn.net/content/file/28309f4b1c4c473aa6280f2b96bf6c95.png,48.0,2,6.0,,"[{""hasPlayed"": true, ""points"": 25}]",4,Arthur Vermeeren,-89209.0,-89209.0,-105896.0,-120010.0,-795893.0,1584325.0
8061,43,Johan,Bakayoko,8923087.0,15.0,1.0,1.0,0.0,1400.0,15.0,0,4,https://kickbase.b-cdn.net/content/file/1b1b3bd47f834642b2d8169d2b018ec2.png,11.0,2,1.0,,"[{""hasPlayed"": true, ""points"": 15}]",4,Johan Bakayoko,-317512.0,-317512.0,-327064.0,-385789.0,-2746364.0,1821026.0
8227,43,Maarten,Vandevoordt,17386069.0,187.0,1.0,1.0,1.0,5846.0,187.0,0,1,https://kickbase.b-cdn.net/content/file/1aa808600ddb4c5b9883e7caedba5966.png,26.0,1,10.0,,"[{""hasPlayed"": true, ""points"": 187}]",1,Maarten Vandevoordt,47911.0,47911.0,83682.0,120849.0,603329.0,3982131.0
9507,43,Antonio,Nusa,26660682.0,226.0,1.0,1.0,1.0,5846.0,226.0,0,3,https://kickbase.b-cdn.net/content/file/9a7ea9c911e04f9e9cf0fa6c4b57ca54.png,7.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 226}]",1,Antonio Nusa,102553.0,102553.0,114197.0,129640.0,670771.0,3102609.0
9776,43,Andrija,Maksimovic,3410094.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/4b987894fd8842a69a0341460d5ebc51.png,30.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",4,Andrija Maksimovic,-125787.0,-125787.0,-134907.0,-143739.0,-960274.0,588492.0
10113,43,Tidiam,Gomis,8176061.0,176.0,1.0,1.0,1.0,3942.0,176.0,0,4,https://kickbase.b-cdn.net/content/file/6fdc632f20f64bac905749a9c2b23a86.png,27.0,1,21.0,,"[{""hasPlayed"": true, ""points"": 176}]",3,Tidiam Gomis,361854.0,361854.0,395255.0,403990.0,2501297.0,3925049.0
11008,43,Ezechiel,Banzuzi,11245732.0,103.0,1.0,1.0,1.0,5074.0,103.0,0,3,https://kickbase.b-cdn.net/content/file/a9c36464a61049d0b9acd73d6c4e9c96.png,6.0,1,9.0,,"[{""hasPlayed"": true, ""points"": 103}]",1,Ezechiel Banzuzi,191689.0,191689.0,210865.0,248273.0,1859135.0,7613135.0
11886,43,,Rômulo,13349383.0,,,,,,,2,4,https://kickbase.b-cdn.net/content/file/040691ff56a547f291aae153a0681fac.png,40.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Rômulo,-607024.0,-607024.0,-605010.0,-602212.0,-4134917.0,-5278504.0
14249,43,Neil,El Aynaoui,15140682.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/ae7c14cb829b461a81b00042ef20e8c6.png,21.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",3,Neil El Aynaoui,72028.0,72028.0,15068654.0,0.0,15140682.0,15140682.0
14896,43,Abdoul,Koné,2156815.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/4ca128a18c804aa59eeca0345b142d1c.png,2.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Abdoul Koné,-96093.0,-96093.0,-112310.0,-129693.0,-833771.0,-5752738.0
15376,43,Maxime,Estève,9396990.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/a7416c976f85479b8ca67947eda7ef58.png,3.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",4,Maxime Estève,-254219.0,-254219.0,-300625.0,-486636.0,-2596907.0,-7380217.0
577,15,Daniel,Batz,939454.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/61c6f55172674b6eb750e6263b23da0d.png,33.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Daniel Batz,-135621.0,-135621.0,-137458.0,-132438.0,-916948.0,-3616433.0
619,15,Kevin,Stöger,10130124.0,-2.0,1.0,1.0,1.0,3907.0,-2.0,0,3,https://kickbase.b-cdn.net/content/file/ec9e6d0723944f8d846da3ac937cd7b3.png,7.0,1,,,"[{""hasPlayed"": true, ""points"": -2}]",2,Kevin Stöger,50070.0,50070.0,106768.0,128396.0,919407.0,7000221.0
849,15,Tim,Kleindienst,19378961.0,-21.0,1.0,1.0,1.0,5846.0,-21.0,0,4,https://kickbase.b-cdn.net/content/file/c5a005a8dbaa4237a4d0cb0304ac67a0.png,11.0,1,,,"[{""hasPlayed"": true, ""points"": -21}]",1,Tim Kleindienst,20840.0,20840.0,51915.0,74517.0,559052.0,4559380.0
1883,15,Moritz,Nicolas,18426919.0,189.0,1.0,1.0,1.0,5846.0,189.0,0,1,https://kickbase.b-cdn.net/content/file/02e615fb0e3043649fe830816e2860ba.png,1.0,1,10.0,,"[{""hasPlayed"": true, ""points"": 189}]",1,Moritz Nicolas,4413.0,4413.0,24456.0,36480.0,-177392.0,551916.0
2074,15,Robin,Hack,9655042.0,12.0,1.0,1.0,1.0,3892.0,12.0,0,3,https://kickbase.b-cdn.net/content/file/05225d0ae1a74293a432710302565e54.png,25.0,2,1.0,,"[{""hasPlayed"": true, ""points"": 12}]",3,Robin Hack,-56371.0,-56371.0,-95747.0,-150137.0,-690674.0,2793138.0
2126,15,Nicolas,Kühn,6944491.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/1b20e25d138a411aa09e746b44660051.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",4,Nicolas Kühn,-9324.0,-9324.0,-62682.0,0.0,6444491.0,6444491.0
2261,15,Florian,Neuhaus,2369505.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/0244f54c08f14d5e98d1ec66bd2bca77.png,10.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Florian Neuhaus,238330.0,238330.0,267892.0,262742.0,1184814.0,-1223321.0
2560,15,Philipp,Sander,11512381.0,12.0,1.0,1.0,1.0,5846.0,12.0,0,3,https://kickbase.b-cdn.net/content/file/fb578835ac86440a8189e44877f9bcc8.png,16.0,2,1.0,,"[{""hasPlayed"": true, ""points"": 12}]",1,Philipp Sander,-388263.0,-388263.0,-478052.0,-425463.0,-1586100.0,1465298.0
2850,15,Jan,Olschowsky,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/871dd19a11bc47da8b9d1105bec98909.png,23.0,0,,,"[{""hasPlayed"": false, ""points"": null}]",5,Jan Olschowsky,0.0,0.0,0.0,0.0,0.0,0.0
2862,15,Jens,Castrop,2310206.0,,,,,,,1,3,https://kickbase.b-cdn.net/content/file/7c1e6725133e4dc5abd4022a37be73f3.png,17.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Jens Castrop,-137624.0,-137624.0,-140184.0,-145491.0,-1028927.0,-6469128.0
2941,15,Joseph,Scally,4026003.0,-4.0,1.0,1.0,0.0,1241.0,-4.0,0,2,https://kickbase.b-cdn.net/content/file/d6ec0ce09dc940e7ae1e339aba844c03.png,29.0,1,,,"[{""hasPlayed"": true, ""points"": -4}]",2,Joseph Scally,227930.0,227930.0,143933.0,40792.0,165312.0,-3073402.0
3063,15,Fabio,Chiarodia,3688849.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/b20e95c99c5c414dba98788ce536d7ad.png,2.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Fabio Chiarodia,246743.0,246743.0,240940.0,259702.0,1664448.0,911619.0
3129,15,Ko,Itakura,12065411.0,34.0,1.0,1.0,1.0,5846.0,34.0,0,2,https://kickbase.b-cdn.net/content/file/4b21780a283045729069fef7f989f200.png,6.0,1,2.0,,"[{""hasPlayed"": true, ""points"": 34}]",1,Ko Itakura,138887.0,138887.0,163997.0,177072.0,1034405.0,-1542386.0
3516,15,Enzo,Leopold,6336864.0,,,,,,,1,3,https://kickbase.b-cdn.net/content/file/55c63aaaf1484294892e8cc74ad7b53d.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Enzo Leopold,-528492.0,-528492.0,-375908.0,-333527.0,-2599731.0,-6516444.0
4292,15,David,Herold,4058785.0,5.0,1.0,1.0,0.0,1934.0,5.0,0,2,https://kickbase.b-cdn.net/content/file/78e179f9be5248c887e00608eaee10bc.png,20.0,2,1.0,,"[{""hasPlayed"": true, ""points"": 5}]",3,David Herold,-39429.0,-39429.0,-60773.0,-92373.0,-653976.0,-5341772.0
4333,15,Lukas,Ullrich,7611205.0,17.0,1.0,1.0,1.0,3908.0,17.0,0,2,https://kickbase.b-cdn.net/content/file/27f19d9713034a05b1a7dedcb527f48d.png,26.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 17}]",3,Lukas Ullrich,-303909.0,-303909.0,-343597.0,-372826.0,-1534577.0,4469101.0
6199,15,Shuto,Machino,3405100.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/cefff6eb5d884a94b7d3b2ffb53b760c.png,18.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Shuto Machino,-112309.0,-112309.0,-135267.0,-146719.0,-866560.0,1992701.0
6319,15,Franck,Honorat,9095848.0,75.0,1.0,1.0,0.0,1939.0,75.0,0,3,https://kickbase.b-cdn.net/content/file/ba369ac3889a4ce98a51468fb3f7c14b.png,9.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 75}]",3,Franck Honorat,217645.0,217645.0,225400.0,168229.0,415156.0,149948.0
7774,15,Yukhym,Konoplia,1008553.0,,,,,,,4,2,https://kickbase.b-cdn.net/content/file/37facc3b42e54ca4aa5a24fb0c96cc4d.png,22.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Yukhym Konoplia,-24500.0,-24500.0,-73763.0,-112273.0,-722966.0,-4164062.0
9540,15,Isac,Lidberg,4670852.0,-8.0,1.0,1.0,0.0,1954.0,-8.0,0,4,https://kickbase.b-cdn.net/content/file/b759181ffa3546828a627f5efb974b06.png,3.0,2,,,"[{""hasPlayed"": true, ""points"": -8}]",4,Isac Lidberg,-110014.0,-110014.0,-308728.0,-318421.0,-1971512.0,-6291614.0
11010,15,Kevin,Diks,17415557.0,29.0,1.0,1.0,1.0,5846.0,29.0,0,2,https://kickbase.b-cdn.net/content/file/2963465030854dafa3b90fbfd15f4a89.png,4.0,2,1.0,,"[{""hasPlayed"": true, ""points"": 29}]",1,Kevin Diks,-321415.0,-321415.0,-95699.0,5546.0,-313001.0,3499297.0
11748,15,Wael,Mohya,8872902.0,11.0,1.0,1.0,1.0,3912.0,11.0,0,3,https://kickbase.b-cdn.net/content/file/4fc954ae0ffd4f5ab6d58a98b51cccd9.png,36.0,2,1.0,,"[{""hasPlayed"": true, ""points"": 11}]",3,Wael Mohya,-222365.0,-222365.0,-252980.0,-256366.0,-1991857.0,504387.0
13442,15,Hugo,Bolin,11456465.0,32.0,1.0,1.0,1.0,5846.0,32.0,0,3,https://kickbase.b-cdn.net/content/file/7f789e6ac2c84d5b878ec36c44b31dc2.png,38.0,1,2.0,,"[{""hasPlayed"": true, ""points"": 32}]",1,Hugo Bolin,98529.0,98529.0,111044.0,128909.0,818070.0,6172557.0
15181,15,Jan,Leszczynski,4828650.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/43eddfa24a0f4db3a737bf045f96d849.png,5.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",4,Jan Leszczynski,-251287.0,-251287.0,-282477.0,-307079.0,-2122325.0,-1401530.0
15202,15,Zento,Uno,874716.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/9c1b0bb28e67413dad79f8a99c4eda88.png,47.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Zento Uno,-25843.0,-25843.0,-76513.0,-109539.0,-667622.0,-3665528.0
15613,15,Daiki,Hashioka,7805137.0,17.0,1.0,1.0,1.0,4604.0,17.0,2,2,https://kickbase.b-cdn.net/content/file/dc4f94ffdb854af9a954313e8b974d4c.png,14.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 17}]",5,Daiki Hashioka,-388665.0,-388665.0,-401492.0,-437882.0,-2868020.0,3495055.0
16564,15,Mathieu,Nguefack,2125379.0,17.0,1.0,1.0,0.0,1938.0,17.0,0,3,https://kickbase.b-cdn.net/content/file/e571de447a2c48c996992e7b729aeb55.png,34.0,1,7.0,,"[{""hasPlayed"": true, ""points"": 17}]",4,Mathieu Nguefack,291851.0,291851.0,347336.0,377020.0,1625379.0,2125379.0
54,3,Emre,Can,2293842.0,,,,,,,1,2,https://kickbase.b-cdn.net/content/file/fe3cc9ba92274b29890b3d2888584906.png,23.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Emre Can,99489.0,99489.0,175466.0,209651.0,1281565.0,-568976.0
75,3,Patrick,Drewes,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/d4b85a111f624b02a8519a1a07c23e7f.png,30.0,0,,,"[{""hasPlayed"": false, ""points"": null}]",5,Patrick Drewes,0.0,0.0,0.0,0.0,0.0,0.0
1704,3,Waldemar,Anton,34107606.0,158.0,1.0,1.0,1.0,5806.0,158.0,0,2,https://kickbase.b-cdn.net/content/file/5cbbbb34725b43dba3f7f4f6835b98f0.png,3.0,2,4.0,,"[{""hasPlayed"": true, ""points"": 158}]",1,Waldemar Anton,-44946.0,-44946.0,11473.0,24457.0,8398.0,1198377.0
1856,3,Marcel,Sabitzer,6495751.0,37.0,1.0,1.0,0.0,2457.0,37.0,0,3,https://kickbase.b-cdn.net/content/file/579e192bcc2b413185587ba2eb3c082c.png,20.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 37}]",3,Marcel Sabitzer,158314.0,158314.0,102269.0,35546.0,-228811.0,-4089847.0
1873,3,Gregor,Kobel,20971104.0,169.0,1.0,1.0,1.0,5806.0,169.0,0,1,https://kickbase.b-cdn.net/content/file/f2d4753d2676442bb38580d0b59a6293.png,1.0,2,8.0,,"[{""hasPlayed"": true, ""points"": 169}]",1,Gregor Kobel,-137889.0,-137889.0,-54688.0,-3916.0,-802866.0,-1728544.0
1920,3,Serhou,Guirassy,30479722.0,180.0,1.0,1.0,1.0,5806.0,180.0,0,4,https://kickbase.b-cdn.net/content/file/f60de765e2e34fce8747b78399dca305.png,9.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 180}]",1,Serhou Guirassy,67916.0,67916.0,86831.0,102985.0,588262.0,2970468.0
2148,3,Alexander,Meyer,2193462.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/5502ac110b6c42ddad9d1cdb351cbbcc.png,33.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Alexander Meyer,92608.0,92608.0,187804.0,235313.0,1493870.0,-129582.0
2383,3,Nico,Schlotterbeck,23923125.0,,,,,,,4,2,https://kickbase.b-cdn.net/content/file/bc913364cbca4d48b0393c36b9f01728.png,4.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Nico Schlotterbeck,42205.0,42205.0,79389.0,84341.0,-34816.0,-11503006.0
2395,3,Julian,Ryerson,26219996.0,80.0,1.0,1.0,1.0,4566.0,80.0,0,2,https://kickbase.b-cdn.net/content/file/2998191f5e674fecb9ddf7762821ebc5.png,26.0,1,3.0,,"[{""hasPlayed"": true, ""points"": 80}]",1,Julian Ryerson,-8491.0,-8491.0,14758.0,28097.0,93916.0,881476.0
2714,3,Maximilian,Beier,21789272.0,165.0,1.0,1.0,1.0,5173.0,165.0,0,4,https://kickbase.b-cdn.net/content/file/d9ef0f909c4c4610aef2af20def367ba.png,14.0,1,7.0,,"[{""hasPlayed"": true, ""points"": 165}]",2,Maximilian Beier,153505.0,153505.0,160523.0,152665.0,-74703.0,-3440877.0
2736,3,Ramy,Bensebaini,16969705.0,,,,,,,2,2,https://kickbase.b-cdn.net/content/file/f2e48e2f879643559eb9d2cdb6db0d7a.png,5.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",3,Ramy Bensebaini,-457323.0,-457323.0,-397537.0,-346578.0,-2948800.0,-1392408.0
3069,3,Felix,Nmecha,28054306.0,123.0,1.0,1.0,1.0,4567.0,123.0,0,3,https://kickbase.b-cdn.net/content/file/f83b3a24df594aaf81be1d58da773656.png,8.0,1,4.0,,"[{""hasPlayed"": true, ""points"": 123}]",1,Felix Nmecha,66078.0,66078.0,80779.0,101951.0,611306.0,3799510.0
7737,3,Joey,Veerman,17735481.0,36.0,1.0,1.0,0.0,1238.0,36.0,0,3,https://kickbase.b-cdn.net/content/file/529a765a8c184857a82fa881408360cf.png,25.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 36}]",4,Joey Veerman,-576844.0,-576844.0,-395932.0,-74205.0,-808152.0,17735481.0
9440,3,Filippo,Mane,6203679.0,17.0,1.0,1.0,0.0,1239.0,17.0,0,2,https://kickbase.b-cdn.net/content/file/c944b500e3224366ad9e5a494a84ee47.png,39.0,1,2.0,,"[{""hasPlayed"": true, ""points"": 17}]",3,Filippo Mane,226963.0,226963.0,289708.0,309189.0,2272228.0,1740169.0
9698,3,,Fábio Silva,7928365.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/2aaeda6f5123438e95f1958a10ce0058.png,21.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Fábio Silva,171903.0,171903.0,227476.0,234043.0,1282280.0,-766066.0
10114,3,Carney,Chukwuemeka,2721389.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/d823612bd32f4715b90b0c7b626973ac.png,17.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Carney Chukwuemeka,-27747.0,-27747.0,-50568.0,-83522.0,-459074.0,-3477611.0
10115,3,Daniel,Svensson,18060603.0,163.0,1.0,1.0,1.0,5806.0,163.0,0,2,https://kickbase.b-cdn.net/content/file/da063055c5d14c798dd8d7427fb2a48f.png,24.0,1,9.0,,"[{""hasPlayed"": true, ""points"": 163}]",1,Daniel Svensson,218422.0,218422.0,234522.0,253930.0,1400237.0,-1426466.0
11099,3,Jobe,Bellingham,17476020.0,156.0,1.0,1.0,1.0,5806.0,156.0,0,3,https://kickbase.b-cdn.net/content/file/5f42cc7cc7c5447aa341c17ba41ebcbe.png,7.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 156}]",2,Jobe Bellingham,189000.0,189000.0,212767.0,223545.0,674726.0,-510736.0
11100,3,Samuele,Inácio,6879244.0,-60.0,1.0,1.0,0.0,155.0,-60.0,8,3,https://kickbase.b-cdn.net/content/file/3990db0656bc411cac06104a42bdb903.png,40.0,2,,,"[{""hasPlayed"": true, ""points"": -60}]",5,Samuele Inácio,-263975.0,-263975.0,-242213.0,-318524.0,-2067143.0,-5076239.0
13472,3,Luca,Reggiani,2693852.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/8250a085897d474a87bd2a15e5558528.png,49.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Luca Reggiani,-94206.0,-94206.0,-112012.0,-123182.0,-702643.0,-2987644.0
14662,3,Justin,Lerma,3288424.0,,,,,,,1,3,https://kickbase.b-cdn.net/content/file/ec7bf8e163864c2fb47fb324c7a06a82.png,28.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Justin Lerma,-144507.0,-144507.0,-148851.0,-150297.0,-1038144.0,-5979603.0
14899,3,Kauã,Prates,2575587.0,34.0,1.0,1.0,0.0,632.0,34.0,0,2,https://kickbase.b-cdn.net/content/file/3c7f16c226b44240b9d55d65798e5f29.png,36.0,1,13.0,,"[{""hasPlayed"": true, ""points"": 34}]",4,Kauã Prates,246157.0,246157.0,205141.0,82450.0,329053.0,-2657759.0
15211,3,Joane,Gadou,25596027.0,132.0,1.0,1.0,1.0,5806.0,132.0,0,2,https://kickbase.b-cdn.net/content/file/48c386df17604a3cbfeaffff6bdffae7.png,22.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 132}]",1,Joane Gadou,42544.0,42544.0,54700.0,82909.0,454314.0,4232520.0
16378,3,Konstantinos,Karetsas,25941150.0,214.0,1.0,1.0,1.0,4573.0,214.0,0,3,https://kickbase.b-cdn.net/content/file/f4e89a3523cb47e09c5be6702baec885.png,19.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 214}]",1,Konstantinos Karetsas,133401.0,133401.0,129761.0,148723.0,1109053.0,7368427.0
16948,3,Giannis,Konstantelias,15403044.0,181.0,1.0,1.0,1.0,3348.0,181.0,1,3,https://kickbase.b-cdn.net/content/file/222864c862d743758c5cdcbcbd1bba48.png,45.0,2,11.0,,"[{""hasPlayed"": true, ""points"": 181}]",5,Giannis Konstantelias,-682426.0,-682426.0,-743357.0,-831918.0,-3707613.0,15403044.0
17309,3,Ethan,Nwaneri,18286222.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/354de6f8743a4426a15410f1d9e73558.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",4,Ethan Nwaneri,136676.0,136676.0,18149546.0,0.0,18286222.0,18286222.0
1863,6,Daniel,Heuer Fernandes,14685701.0,97.0,1.0,1.0,1.0,5806.0,97.0,0,1,https://kickbase.b-cdn.net/content/file/25bb5ce570244f8296d6e817316ad707.png,1.0,2,6.0,,"[{""hasPlayed"": true, ""points"": 97}]",1,Daniel Heuer Fernandes,-189246.0,-189246.0,-190108.0,-73479.0,-524331.0,2411338.0
1865,6,Yussuf,Poulsen,1712068.0,-9.0,1.0,1.0,0.0,744.0,-9.0,0,4,https://kickbase.b-cdn.net/content/file/b3e645c3a34347808d97e722fcbe2ced.png,15.0,2,,,"[{""hasPlayed"": true, ""points"": -9}]",5,Yussuf Poulsen,-63980.0,-63980.0,-93787.0,-116722.0,-720596.0,-2002591.0
1889,6,Bakery,Jatta,8296921.0,29.0,1.0,1.0,1.0,5061.0,29.0,0,3,https://kickbase.b-cdn.net/content/file/7b147e15dd4b4df4bddb50f00fa8ce4e.png,18.0,1,3.0,,"[{""hasPlayed"": true, ""points"": 29}]",4,Bakery Jatta,137230.0,137230.0,228849.0,269260.0,1466674.0,4017971.0
1978,6,Jordan,Torunarigha,9296731.0,2.0,1.0,1.0,1.0,5047.0,2.0,0,2,https://kickbase.b-cdn.net/content/file/58a51dcb3fef41de90e23a162e7fe44e.png,23.0,2,0.0,,"[{""hasPlayed"": true, ""points"": 2}]",1,Jordan Torunarigha,-90195.0,-90195.0,-141260.0,-181249.0,-1512174.0,-468090.0
2725,6,Sebastiaan,Bornauw,10167637.0,26.0,1.0,1.0,1.0,5806.0,26.0,0,2,https://kickbase.b-cdn.net/content/file/06472f6d8eb24eccaeae4898fa81b045.png,33.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 26}]",1,Sebastiaan Bornauw,-113680.0,-113680.0,-201800.0,-284888.0,-876007.0,9631249.0
3277,6,Miro,Muheim,4750997.0,,,,,,,2,2,https://kickbase.b-cdn.net/content/file/6b31cba3484c46c98c5575fe4f79b349.png,28.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Miro Muheim,-109113.0,-109113.0,-284608.0,-306969.0,-1941590.0,-2165137.0
6201,6,Nicolai,Remberg,10585215.0,47.0,1.0,1.0,1.0,5806.0,47.0,0,3,https://kickbase.b-cdn.net/content/file/8838a772b69f4284a8f34b1d63f406d8.png,21.0,2,4.0,,"[{""hasPlayed"": true, ""points"": 47}]",1,Nicolai Remberg,-243528.0,-243528.0,-291950.0,-344472.0,-1939016.0,331209.0
7350,6,Otto,Stange,4461795.0,-6.0,1.0,1.0,0.0,1626.0,-6.0,0,4,https://kickbase.b-cdn.net/content/file/d876e417d53e4983b76765c28cb2825d.png,19.0,2,,,"[{""hasPlayed"": true, ""points"": -6}]",3,Otto Stange,-102791.0,-102791.0,-120679.0,-368596.0,-1578252.0,454131.0
7394,6,Kofi,Amoako,1618536.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/6faaaadc0c43454aa7802b77b1455f2e.png,22.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Kofi Amoako,-90911.0,-90911.0,-116705.0,-127175.0,-856866.0,-4618225.0
8367,6,Albert,Sambi Lokonga,9707930.0,44.0,1.0,1.0,1.0,5806.0,44.0,0,3,https://kickbase.b-cdn.net/content/file/c9c716c7e03d47078ca74b707b1577a9.png,6.0,2,4.0,,"[{""hasPlayed"": true, ""points"": 44}]",1,Albert Sambi Lokonga,-40181.0,-40181.0,-160699.0,-366495.0,-1192795.0,933799.0
9605,6,Albert,Grønbæk,13039678.0,30.0,1.0,1.0,1.0,5806.0,30.0,0,3,https://kickbase.b-cdn.net/content/file/02b24cefd3da410ca1d4639a2fb7ccac.png,11.0,1,2.0,,"[{""hasPlayed"": true, ""points"": 30}]",1,Albert Grønbæk,106797.0,106797.0,121124.0,152238.0,887271.0,3518615.0
