id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg,sofascore_average_rating,expected_match_points,ligainsider_starting_chance,rotowire_starting_chance,questionable_injury_penalty,starting_chance,score
2176,5,Lucas,Höler,2493756.0,46.0,33.0,33.0,25.0,134301.0,1531.0,0,4,https://kickbase.b-cdn.net/content/file/f775386cb936487f9b6b96ab84f21384.png,9.0,2,613.0,,"[{""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": -5}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 94}]",4,Lucas Höler,-31501.0,-31501.0,-50172.0,-66734.0,-478180.0,-2202046.0,6.6,1.6764168190127973,0.0,0.0,0.0,0.0,0.0
2722,5,Patrick,Osterhage,5337499.0,47.0,20.0,20.0,13.0,78511.0,938.0,0,3,https://kickbase.b-cdn.net/content/file/30b71dae269d4597bf36100fdb0027ea.png,6.0,2,175.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Patrick Osterhage,-225204.0,-225204.0,32849.0,109158.0,894552.0,4387087.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0
3019,5,Noah,Atubolu,8143278.0,97.0,34.0,34.0,34.0,203699.0,3299.0,0,1,https://kickbase.b-cdn.net/content/file/7e82d7704f244cccb027dc6c519dc149.png,1.0,2,405.0,,"[{""hasPlayed"": true, ""points"": 118}, {""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 64}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 94}]",5,Noah Atubolu,66323.0,66323.0,-256672.0,-246327.0,-1480181.0,-3762918.0,6.52,1.6764168190127973,0.0,0.0,0.0,0.0,0.0
3209,5,Yannik,Engelhardt,9442451.0,64.0,31.0,31.0,29.0,162513.0,1970.0,0,3,https://kickbase.b-cdn.net/content/file/ef0590dedd4c41f1a36fcb9ac6c2a326.png,16.0,1,208.0,,"[{""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": -10}]",2,Yannik Engelhardt,251530.0,251530.0,244779.0,207099.0,1515657.0,5328884.0,6.64,1.6764168190127973,1.0,0.0,0.0,0.7,7.791985
3218,5,Mio,Backhaus,16900135.0,95.0,32.0,32.0,32.0,190988.0,3025.0,0,1,https://kickbase.b-cdn.net/content/file/5fddf9666b2c47e4852e7bc1db9068e9.png,1.0,1,178.0,,"[{""hasPlayed"": true, ""points"": 179}, {""hasPlayed"": true, ""points"": 115}, {""hasPlayed"": true, ""points"": 74}, {""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 67}]",1,Mio Backhaus,129890.0,129890.0,104077.0,86605.0,767188.0,3610181.0,7.6,1.6764168190127973,1.0,1.0,0.0,1.0,12.740768
3304,5,Igor,Matanović,18169244.0,68.0,31.0,31.0,14.0,106505.0,2099.0,0,4,https://kickbase.b-cdn.net/content/file/5d31c9139056490197fe944243de2bd0.png,31.0,1,115.0,,"[{""hasPlayed"": true, ""points"": 265}, {""hasPlayed"": true, ""points"": 207}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 5}, {""hasPlayed"": true, ""points"": 37}]",1,Igor Matanović,175253.0,175253.0,173943.0,162749.0,1168405.0,4268878.0,7.26,1.6764168190127973,1.0,1.0,0.0,1.0,12.170786
4335,5,Derry,Scherhant,4819683.0,48.0,31.0,31.0,12.0,87953.0,1487.0,0,3,https://kickbase.b-cdn.net/content/file/cf1f2bfa6c0f446ea74d8b75f0585f53.png,7.0,1,308.0,,"[{""hasPlayed"": true, ""points"": 183}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": 59}]",3,Derry Scherhant,75067.0,75067.0,3540.0,-30086.0,-327772.0,-39031.0,6.6,1.6764168190127973,0.3333333333333333,0.0,0.0,0.2333333333333333,2.581682
6209,5,Philipp,Treu,11162008.0,52.0,28.0,28.0,24.0,144527.0,1454.0,0,2,https://kickbase.b-cdn.net/content/file/67a522fecea248ff84c7dec1c95739dc.png,29.0,1,130.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Philipp Treu,102471.0,102471.0,88318.0,75813.0,622313.0,5077888.0,6.53,1.6764168190127973,1.0,1.0,0.0,1.0,10.947002
7215,5,Jordy,Makengo,1974639.0,42.0,20.0,20.0,12.0,79520.0,840.0,0,2,https://kickbase.b-cdn.net/content/file/bf5181157fa948f8b3943d8dfe6655b4.png,33.0,1,425.0,,"[{""hasPlayed"": true, ""points"": 188}, {""hasPlayed"": true, ""points"": 0}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 28}]",3,Jordy Makengo,183532.0,183532.0,4806.0,-110764.0,-383853.0,-2553339.0,6.7,1.6764168190127973,0.27272727272727276,0.0,0.0,0.19090909090909092,2.14429
7216,5,Max,Rosenfelder,3562118.0,27.0,12.0,12.0,5.0,32955.0,318.0,0,2,https://kickbase.b-cdn.net/content/file/f1d275ea8b55482c879f06e22c8d1258.png,37.0,2,89.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Max Rosenfelder,-118649.0,-118649.0,-122562.0,-142077.0,-963416.0,2749512.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0
8363,5,Berkay,Yilmaz,8653522.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/d5d68a9cba0140928571c7b6362725a2.png,27.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Berkay Yilmaz,-347365.0,-347365.0,-328723.0,-380066.0,-1444039.0,4551602.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0
8364,5,Bruno,Ogbus,2052929.0,52.0,18.0,18.0,14.0,78675.0,940.0,0,2,https://kickbase.b-cdn.net/content/file/9b3710e64252422495767f79b8ddeb89.png,43.0,2,457.0,,"[{""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": -23}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 110}]",5,Bruno Ogbus,-106815.0,-106815.0,-121081.0,-111712.0,-783994.0,-2868892.0,6.58,1.6764168190127973,0.0,0.0,0.0,0.0,0.0
11006,5,Yuito,Suzuki,12675007.0,63.0,25.0,25.0,18.0,107057.0,1570.0,0,3,https://kickbase.b-cdn.net/content/file/321f689788164bb8b2b9b9559673e9ec.png,14.0,1,123.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 50}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 62}]",1,Yuito Suzuki,192382.0,192382.0,192469.0,179594.0,1198450.0,4331356.0,6.8,1.6764168190127973,1.0,1.0,0.0,1.0,11.399634
11007,5,Cyriaque,Irié,4385057.0,15.0,10.0,10.0,3.0,24064.0,150.0,0,3,https://kickbase.b-cdn.net/content/file/19d04c847d954a3e8b2d044fbc6ab907.png,22.0,2,34.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -20}, {""hasPlayed"": false, ""points"": null}]",4,Cyriaque Irié,-151861.0,-151861.0,-468070.0,-511529.0,-785213.0,3881956.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0
14048,5,Keisuke,Goto,6620467.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/82bf223198844c69aec5996a1064deed.png,42.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Keisuke Goto,-343963.0,-343963.0,-349610.0,-328236.0,-2375699.0,-621773.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0
15196,5,Rihito,Yamamoto,7204739.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/4578268117b2478ba8f2bc127fafb011.png,20.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Rihito Yamamoto,-344722.0,-344722.0,-329948.0,-278743.0,-2029645.0,968733.0,0.0,1.6764168190127973,0.0,0.0,0.0,0.0,0.0
43,10,Mitchell,Weiser,4763256.0,,,,,,,2,2,https://kickbase.b-cdn.net/content/file/d4075d101f5c49f88113a719ed8f34e5.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Mitchell Weiser,-95537.0,-95537.0,-278855.0,-267684.0,-1798651.0,-2509516.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
157,10,Niklas,Stark,2585125.0,36.0,14.0,14.0,9.0,46992.0,508.0,2,2,https://kickbase.b-cdn.net/content/file/47d350de3ba7487dad6fff58c11b5910.png,4.0,2,196.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 69}, {""hasPlayed"": true, ""points"": 29}]",5,Niklas Stark,-134129.0,-134129.0,-133337.0,-142934.0,-990467.0,193860.0,6.7,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
1996,10,Marco,Friedl,12633639.0,78.0,30.0,30.0,29.0,167391.0,2349.0,0,2,https://kickbase.b-cdn.net/content/file/7ab07056637e493d80590700542ee887.png,32.0,1,185.0,,"[{""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Marco Friedl,165140.0,165140.0,143962.0,140655.0,1054998.0,5027544.0,6.57,1.0676416819012795,1.0,1.0,0.0,1.0,7.014406
2294,10,Amos,Pieper,9957860.0,80.0,19.0,19.0,19.0,99133.0,1529.0,2,2,https://kickbase.b-cdn.net/content/file/32262c6e17164fd1a62ee34e358e2540.png,5.0,1,153.0,,"[{""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 82}]",2,Amos Pieper,252152.0,252152.0,254071.0,282299.0,1844497.0,3790600.0,6.88,1.0676416819012795,1.0,1.0,0.0,1.0,7.345375
2842,10,Felix,Agu,4575549.0,46.0,11.0,11.0,9.0,48743.0,509.0,4,2,https://kickbase.b-cdn.net/content/file/d3aec548a0d84afcb6a8f6c90cc09e72.png,27.0,2,111.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Felix Agu,-162382.0,-162382.0,-435857.0,-452689.0,-696230.0,1664275.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
2939,10,Eren Sami,Dinkçi,4007481.0,44.0,22.0,22.0,16.0,91259.0,965.0,2,3,https://kickbase.b-cdn.net/content/file/bf65d3defe874bebaafc37463c850975.png,0.0,1,240.0,,"[{""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 170}, {""hasPlayed"": true, ""points"": 203}, {""hasPlayed"": false, ""points"": null}]",4,Eren Sami Dinkçi,283647.0,283647.0,141261.0,10418.0,98426.0,923987.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
3139,10,Cédric,Itten,9044728.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/6479aeb8ddab4dd1a92025ddb8b2c3c2.png,26.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Cédric Itten,-238868.0,-238868.0,-275746.0,-509347.0,-1713313.0,2786636.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
3166,10,Keke,Topp,500000.0,22.0,20.0,20.0,7.0,45051.0,438.0,1,4,https://kickbase.b-cdn.net/content/file/3b2c4046987d46a6a2afe1a90455d7ea.png,9.0,0,876.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Keke Topp,0.0,0.0,0.0,0.0,-120177.0,0.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
3228,10,Justin,Njinmah,5086433.0,43.0,33.0,33.0,22.0,126736.0,1409.0,0,4,https://kickbase.b-cdn.net/content/file/aecaedfbbfac4fc189856b5b5d560b2d.png,11.0,2,277.0,,"[{""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 104}]",3,Justin Njinmah,-225090.0,-225090.0,-232895.0,-292613.0,-1441038.0,1138161.0,6.62,1.0676416819012795,0.5454545454545455,1.0,0.0,0.6818181818181819,4.818946
3281,10,Ludovit,Reis,4013436.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/8d0ebe886d844bffb3283d7f4f8cfdce.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Ludovit Reis,-4533847.0,-4533847.0,0.0,0.0,-4533847.0,-4533847.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
3450,10,Markus,Kolke,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/8e62a66ca620435fa877b6e0ed662c0b.png,25.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Markus Kolke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
3481,10,Jens,Stage,19120295.0,100.0,29.0,29.0,29.0,160601.0,2895.0,2,3,https://kickbase.b-cdn.net/content/file/1660e6fa98fe418d8a4abdb17bda1d62.png,6.0,1,151.0,,"[{""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": true, ""points"": 157}, {""hasPlayed"": true, ""points"": 265}]",2,Jens Stage,128742.0,128742.0,147343.0,147454.0,1020870.0,3745307.0,7.1,1.0676416819012795,1.0,1.0,0.15,0.85,6.443218
7167,10,Senne,Lynen,9259202.0,71.0,31.0,31.0,31.0,180555.0,2210.0,0,3,https://kickbase.b-cdn.net/content/file/155288638ca9459bbebfab0684e818ef.png,14.0,1,238.0,,"[{""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 87}]",2,Senne Lynen,306017.0,306017.0,250017.0,205877.0,1479287.0,3390217.0,6.86,1.0676416819012795,1.0,1.0,0.15,0.85,6.225419
7282,10,Olivier,Deman,10459311.0,74.0,16.0,16.0,14.0,82852.0,1176.0,0,2,https://kickbase.b-cdn.net/content/file/581d084f390f47a38c3d2d35085fb1e4.png,2.0,1,112.0,,"[{""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 129}, {""hasPlayed"": true, ""points"": 106}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 87}]",1,Olivier Deman,-9986.0,-9986.0,38196.0,90048.0,1043099.0,6027133.0,6.96,1.0676416819012795,1.0,1.0,0.0,1.0,7.430786
7469,10,Julián,Malatini,5217126.0,26.0,11.0,11.0,5.0,34567.0,288.0,0,2,https://kickbase.b-cdn.net/content/file/af2e51f752864218aed53729ddc7056e.png,22.0,1,55.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Julián Malatini,118456.0,118456.0,133398.0,127779.0,1223270.0,4717126.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
7721,10,Marco,Grüll,5657138.0,50.0,33.0,33.0,23.0,130955.0,1641.0,0,3,https://kickbase.b-cdn.net/content/file/73071b81354346399a14dd6431d4e823.png,17.0,1,290.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 53}]",3,Marco Grüll,305884.0,305884.0,296614.0,318969.0,2191972.0,1633784.0,6.83,1.0676416819012795,0.27272727272727276,0.0,0.0,0.19090909090909092,1.392108
8166,10,,Chuki,11291728.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/480d2ef5bfd94f57a5db7545d63b0828.png,20.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Chuki,153555.0,153555.0,152841.0,132505.0,1016890.0,4845834.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
9513,10,Karl,Hein,12750887.0,164.0,2.0,2.0,2.0,11560.0,327.0,2,1,https://kickbase.b-cdn.net/content/file/0342913c28ed45b18f310732f9b90b16.png,1.0,1,25.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Karl Hein,117781.0,117781.0,127285.0,142343.0,991435.0,4403242.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
9600,10,Alexander,Schlager,4390942.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/c677b3706079488a8ee0283db8fdd970.png,30.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Alexander Schlager,-118549.0,-118549.0,-112975.0,-124325.0,-1577926.0,-682382.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
9923,10,Samuel,Mbangula,8859809.0,50.0,26.0,26.0,12.0,77710.0,1289.0,0,3,https://kickbase.b-cdn.net/content/file/bb63ae114a9641aea1903e760c388b1c.png,7.0,1,145.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 36}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": false, ""points"": null}]",2,Samuel Mbangula,292628.0,292628.0,281315.0,254294.0,1361915.0,1463917.0,6.6,1.0676416819012795,1.0,1.0,0.0,1.0,7.046435
9996,10,Patrice,Covic,4358545.0,18.0,15.0,15.0,2.0,25884.0,268.0,2,3,https://kickbase.b-cdn.net/content/file/3c9740e4f1b6416580b598d3da08cdb2.png,24.0,2,61.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Patrice Covic,-149720.0,-149720.0,-147961.0,-176713.0,-902165.0,3858545.0,6.6,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
10131,10,Dariusz,Stalmach,3305489.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/24197523c05b4e17ac6e922264265d37.png,23.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Dariusz Stalmach,-152526.0,-152526.0,-154553.0,-159458.0,-1088115.0,2060608.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
10134,10,Mick,Schmetgens,5894256.0,40.0,2.0,2.0,0.0,2459.0,79.0,0,2,https://kickbase.b-cdn.net/content/file/cbb89b4949af4997a53ca8ecc1ce7c78.png,33.0,1,13.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Mick Schmetgens,258548.0,258548.0,241864.0,242494.0,1813541.0,5394256.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
10497,10,Abdoul-Karim,Coulibaly,5420281.0,52.0,27.0,27.0,24.0,139820.0,1401.0,0,2,https://kickbase.b-cdn.net/content/file/669c7c063fde4203965dc9d45b0516d9.png,31.0,2,258.0,,"[{""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 7}, {""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 108}]",3,Abdoul-Karim Coulibaly,-242467.0,-242467.0,-256746.0,-252961.0,-1838299.0,-2389120.0,6.6,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
11262,10,Salim Amani,Musah,6739624.0,17.0,8.0,8.0,2.0,13915.0,134.0,0,4,https://kickbase.b-cdn.net/content/file/06171b2c46b740f29fc107281e5b489c.png,29.0,1,19.0,,"[{""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": true, ""points"": -12}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": false, ""points"": null}]",3,Salim Amani Musah,260748.0,260748.0,249006.0,245148.0,1938134.0,3169255.0,6.4,1.0676416819012795,0.27272727272727276,0.0,0.0,0.19090909090909092,1.304464
14923,10,Kenny,Quetant,3585605.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/ce71a0ceab994338b9911cf79b91e00c.png,19.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Kenny Quetant,-141560.0,-141560.0,-149874.0,-137003.0,-972781.0,-110662.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
14926,10,Darwin,Soylu,3544075.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/5cb0e397fead443c8b6edad320c05fb5.png,34.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Darwin Soylu,-151725.0,-151725.0,-153362.0,-152439.0,-1034213.0,811484.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
15256,10,Oskar,Wójcik,5805564.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/97c455965a994f56b1d9c44f02427633.png,3.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Oskar Wójcik,-340455.0,-340455.0,-341755.0,-334174.0,-2566827.0,1179789.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
15313,10,Paul,Erevbenagie,3609955.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/6e29480ac28c4af59908453b181e813c.png,38.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Paul Erevbenagie,414453.0,414453.0,404854.0,419140.0,2743053.0,3609955.0,0.0,1.0676416819012795,0.0,0.0,0.0,0.0,0.0
493,13,Michael,Gregoritsch,10165285.0,74.0,17.0,17.0,11.0,60067.0,1251.0,0,4,https://kickbase.b-cdn.net/content/file/9e326d137a9744f09b05b6536642036e.png,38.0,1,123.0,,"[{""hasPlayed"": true, ""points"": -15}, {""hasPlayed"": true, ""points"": 273}, {""hasPlayed"": true, ""points"": 132}, {""hasPlayed"": true, ""points"": 75}, {""hasPlayed"": false, ""points"": null}]",3,Michael Gregoritsch,207709.0,207709.0,175894.0,162950.0,1254776.0,3422917.0,6.78,1.5743579915676504,1.0,1.0,0.0,1.0,10.674147
1809,13,Marius,Wolf,858553.0,24.0,29.0,29.0,12.0,69269.0,686.0,0,3,https://kickbase.b-cdn.net/content/file/ab85deae8852417eaeb1a6a40869d05f.png,27.0,1,799.0,,"[{""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 94}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 15}]",3,Marius Wolf,211617.0,211617.0,25534.0,-41758.0,-69844.0,-2350228.0,6.62,1.5743579915676504,1.0,0.0,0.0,0.7,7.295575
1811,13,Jeffrey,Gouweleeuw,10525238.0,62.0,11.0,11.0,10.0,56368.0,684.0,0,2,https://kickbase.b-cdn.net/content/file/f1db17abb1184369a9edd1445b96bb01.png,6.0,1,64.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": 79}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 93}]",2,Jeffrey Gouweleeuw,112678.0,112678.0,50082.0,11386.0,202400.0,5072443.0,6.64,1.5743579915676504,0.6666666666666666,1.0,0.0,0.7666666666666666,8.014532
