id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg,sofascore_average_rating,expected_match_points,ligainsider_starting_chance,kickbase_starting_chance,rotowire_starting_chance,questionable_injury_penalty,starting_chance,score
9615,9,Ameen,Al Dakhil,2677819.0,52.0,8.0,8.0,3.0,26229.0,414.0,0,2,https://kickbase.b-cdn.net/content/file/878bf81b707a44a7a9d1b0db14915947.png,2.0,2,154.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Ameen Al Dakhil,-128902.0,-128902.0,-130690.0,-140606.0,-952662.0,1522728.0,6.7,0.4518072289156626,0.0,0.0,0.0,0.0,0.0,0.0
9746,9,Chema,Andrés,7810799.0,77.0,25.0,25.0,14.0,88001.0,1926.0,0,3,https://kickbase.b-cdn.net/content/file/df7418a408754f918c71251db745927f.png,30.0,2,246.0,,"[{""hasPlayed"": true, ""points"": 171}, {""hasPlayed"": true, ""points"": 123}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 136}]",4,Chema Andrés,-300946.0,-300946.0,-258971.0,-271933.0,-1879793.0,9367.0,6.2,0.4518072289156626,0.0,0.12254160363086235,0.0,0.0,0.04595310136157338,0.128724
10112,9,Luca,Jaquez,3580097.0,83.0,14.0,14.0,10.0,58596.0,1161.0,2,2,https://kickbase.b-cdn.net/content/file/3930823f7eb246aab32d7075bf65943d.png,14.0,2,324.0,,"[{""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 29}]",5,Luca Jaquez,-124781.0,-124781.0,-125334.0,-118355.0,-849176.0,-3097877.0,0.0,0.4518072289156626,0.0,0.0,0.0,0.0,0.0,0.0
11043,9,Lorenz,Assignon,3190627.0,48.0,24.0,24.0,12.0,72816.0,1141.0,2,2,https://kickbase.b-cdn.net/content/file/0725364d90ff49f4a767200f52debe5f.png,22.0,1,357.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 18}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 85}, {""hasPlayed"": false, ""points"": null}]",5,Lorenz Assignon,297961.0,297961.0,333959.0,337558.0,2342638.0,1561269.0,0.0,0.4518072289156626,0.0,0.0,0.0,0.0,0.0,0.0
11258,9,Lazar,Jovanovic,4682060.0,10.0,3.0,3.0,0.0,3386.0,29.0,0,3,https://kickbase.b-cdn.net/content/file/fe20cf505b4f4572b0780b9e81982c43.png,45.0,2,6.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Lazar Jovanovic,-439213.0,-439213.0,-579712.0,-437005.0,-963644.0,4182060.0,0.0,0.4518072289156626,0.0,0.0,0.0,0.0,0.0,0.0
11947,9,Badredine,Bouanani,2081342.0,39.0,14.0,14.0,5.0,31973.0,540.0,0,3,https://kickbase.b-cdn.net/content/file/7cf21cd343ba41458c1739f3cb6b51d3.png,27.0,1,259.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 15}, {""hasPlayed"": true, ""points"": 22}]",4,Badredine Bouanani,322827.0,322827.0,245614.0,70150.0,458786.0,-1799248.0,0.0,0.4518072289156626,0.0,0.0,0.0,0.0,0.0,0.0
11955,9,Bilal,El Khannouss,22492581.0,109.0,25.0,25.0,19.0,106302.0,2713.0,0,3,https://kickbase.b-cdn.net/content/file/308c317d260f4051ad8394dd0c0d1f02.png,11.0,2,120.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 178}, {""hasPlayed"": true, ""points"": 149}]",3,Bilal El Khannouss,-275211.0,-275211.0,-290154.0,-306729.0,-2105862.0,-1812395.0,6.6,0.4518072289156626,0.6896551724137931,0.12254160363086235,1.0,0.0,0.51578068756847,1.538021
12293,9,Jeremy,Arévalo,3280683.0,15.0,7.0,7.0,0.0,4191.0,108.0,2,4,https://kickbase.b-cdn.net/content/file/024720cbc2f540d19dfb555c607c7cc2.png,25.0,2,32.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jeremy Arévalo,-151203.0,-151203.0,-156404.0,-157413.0,-1225287.0,2780683.0,0.0,0.4518072289156626,0.0,0.0,0.0,0.0,0.0,0.0
859,77,Jan,Gyamerah,7583425.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/605c8e04a1e448d28636a175391a6394.png,30.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Jan Gyamerah,127147.0,127147.0,190975.0,224044.0,1548238.0,4268261.0,6.5,0.7530043467143953,1.0,0.6896551724137931,1.0,0.0,0.8836206896551724,4.324906
1745,77,Amara,Condé,2173941.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/f4a59adaeaa34d489c40d0fc80a957a6.png,6.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Amara Condé,-137255.0,-137255.0,-132275.0,-141588.0,-891490.0,-2068830.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
2495,77,Tim,Boss,4055053.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/56d626009997411d96ea41f2355a4a62.png,28.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Tim Boss,-149084.0,-149084.0,-153543.0,-155771.0,-1491203.0,3444550.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
2708,77,Jason,Ceka,2160685.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/85ffadfa6de04a8ca5380f7433c54832.png,11.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jason Ceka,-147381.0,-147381.0,-141688.0,-142055.0,-1009827.0,-1904449.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
2928,77,Lukas Emanuel,Petkov,11736145.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/128565baaabc492cb4552221f5309f70.png,25.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Lukas Emanuel Petkov,-202152.0,-202152.0,-6812.0,26648.0,-5955.0,1591976.0,6.7,0.7530043467143953,1.0,1.0,1.0,0.0,1.0,5.045129
3026,77,Lasse,Günther,9838478.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/efd54edaa770405ba5107ab4d8e895ec.png,21.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Lasse Günther,-443363.0,-443363.0,-142430.0,46716.0,306999.0,4777742.0,5.9,0.7530043467143953,1.0,1.0,1.0,0.0,1.0,4.442726
3232,77,Luca,Pfeiffer,3819892.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/31027969e84a49f6955ebbed0c02920c.png,16.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Luca Pfeiffer,-142193.0,-142193.0,-147445.0,-141910.0,-1059303.0,2427549.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
3284,77,Maximilian,Rohr,9380033.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/42996bfe19eb43e8ab7a10cabb206982.png,31.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Maximilian Rohr,-187714.0,-187714.0,-227597.0,-416727.0,-1424499.0,1167578.0,7.3,0.7530043467143953,1.0,1.0,1.0,0.0,1.0,5.496932
3350,77,Felix,Keidel,6538101.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/d6f20538ad104c5cb3d4ba7d427f874d.png,43.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Felix Keidel,237660.0,237660.0,274690.0,304325.0,2065317.0,5214179.0,6.6,0.7530043467143953,1.0,1.0,1.0,0.0,1.0,4.969829
6148,77,Lukas,Pinckert,9433935.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/4f8f4bead9d74021b33b2641418a1631.png,19.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Lukas Pinckert,-245843.0,-245843.0,-260190.0,-370831.0,-477695.0,3801348.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
6149,77,Frank,Lehmann,928922.0,,,,,,,2,1,https://kickbase.b-cdn.net/content/file/d396d4eb04c8406a99e09a3ad8cbd7d5.png,1.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Frank Lehmann,-149084.0,-149084.0,-148109.0,-149762.0,-1076810.0,428922.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
6158,77,Luca,Schnellbacher,5578592.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/082f309a17cb4c1b99372df2de90cc87.png,24.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Luca Schnellbacher,211041.0,211041.0,244750.0,317984.0,2020412.0,3607928.0,7.4,0.7530043467143953,0.3103448275862069,0.0,0.0,0.0,0.15517241379310345,0.864657
6160,77,Nicolas,Kristof,13091543.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/e88c0be37ac84419974461264ed59e68.png,20.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Nicolas Kristof,52911.0,52911.0,88579.0,107909.0,740798.0,4128201.0,6.8,0.7530043467143953,1.0,1.0,1.0,0.0,1.0,5.12043
6183,77,Noel,Futkeu,10335612.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/dfbdf3f14b144658845ce17d14108e74.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Noel Futkeu,170246.0,170246.0,284928.0,306869.0,1893143.0,357050.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
7278,77,Lukasz,Poreba,10244112.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/e041a72fb7e245b5935420398b495e80.png,8.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Lukasz Poreba,-121807.0,-121807.0,49923.0,134118.0,854803.0,4756221.0,6.8,0.7530043467143953,1.0,1.0,1.0,0.0,1.0,5.12043
7441,77,Cole,Campbell,5441535.0,11.0,6.0,6.0,0.0,6994.0,66.0,0,3,https://kickbase.b-cdn.net/content/file/669458754d454557bed29bb138f25294.png,39.0,1,12.0,,"[{""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": false, ""points"": null}]",2,Cole Campbell,343619.0,343619.0,375207.0,329874.0,1404019.0,1061626.0,6.9,0.7530043467143953,1.0,0.6896551724137931,1.0,0.0,0.8836206896551724,4.591055
7463,77,Francis,Onyeka,8113851.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/1a2f3b7f876a41d09094a01b0c8e60e6.png,40.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Francis Onyeka,-241063.0,-241063.0,-266266.0,-251597.0,-2128570.0,-607168.0,8.9,0.7530043467143953,0.3103448275862069,0.6896551724137931,0.0,0.0,0.4137931034482759,2.773133
7514,77,Florian,Le Joncour,2049153.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/bd59eb88ca624feda29aaaea681b7e05.png,3.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Florian Le Joncour,-127394.0,-127394.0,-142097.0,-137593.0,-969488.0,-2079050.0,6.8,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
8252,77,Maurice,Krattenmacher,2602910.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/9ba6541c944d41ee80df738763e91701.png,7.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Maurice Krattenmacher,-119302.0,-119302.0,-116948.0,-122208.0,-852770.0,-2735567.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
8296,77,Frederik,Schmahl,5375529.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/4fee028433d344a29b6c94e9ee65fa19.png,17.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Frederik Schmahl,-371373.0,-371373.0,53598.0,161717.0,871920.0,4626198.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
8301,77,Luca,Sirch,4654939.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/90e50e09e0d6425aa1c094d337ea2d95.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Luca Sirch,-348056.0,-348056.0,-353268.0,-350930.0,-1973700.0,-110908.0,6.7,0.7530043467143953,0.0,0.3103448275862069,0.0,0.0,0.1163793103448276,0.587149
9224,77,Tom,Zimmerschied,3830870.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/9f0800bc0d18427ebfd3b4a9089dd165.png,29.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Tom Zimmerschied,-142767.0,-142767.0,-146289.0,-138179.0,-1185502.0,-5042679.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
9384,77,Noah,Darvich,5925286.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/a152e089e0e747c58731e76c4f5b58e2.png,10.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Noah Darvich,275707.0,275707.0,260239.0,261136.0,1198514.0,1768063.0,6.1,0.7530043467143953,0.6896551724137931,0.3103448275862069,1.0,0.0,0.5862068965517242,2.69264
9995,77,David,Mokwa,3063843.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/f876a96f8bbc45c9801216e1a536b532.png,42.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,David Mokwa,-34981.0,-34981.0,-48734.0,-75347.0,-657316.0,-1812897.0,6.1,0.7530043467143953,0.6896551724137931,0.6896551724137931,1.0,0.0,0.728448275862069,3.346001
11253,77,Nicholas,Mickelson,4065715.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/f16357c0983747ef91bacb8d05cc8499.png,2.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Nicholas Mickelson,277360.0,277360.0,258814.0,282307.0,2043893.0,2347095.0,6.7,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
12317,77,Raif,Adam,6001568.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/47b81129a6b9411b92255354f3e36834.png,15.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Raif Adam,-370396.0,-370396.0,56590.0,176005.0,825783.0,5491716.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0,0.0
4,7,Janis,Blaswich,764918.0,111.0,11.0,11.0,10.0,62668.0,1222.0,0,1,https://kickbase.b-cdn.net/content/file/d17035064d4a480484cb35d2dab54e46.png,28.0,2,1597.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 177}, {""hasPlayed"": false, ""points"": null}]",5,Janis Blaswich,-69364.0,-69364.0,-85494.0,-89054.0,-668672.0,-2754623.0,7.2,2.040910253132191,0.0,0.0,0.0,0.0,0.0,0.0
72,7,Mark,Flekken,15374780.0,93.0,24.0,24.0,24.0,141251.0,2230.0,0,1,https://kickbase.b-cdn.net/content/file/98ea8901b970421b88f6a41a3137142f.png,1.0,1,145.0,,"[{""hasPlayed"": true, ""points"": 110}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 111}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 75}]",1,Mark Flekken,107140.0,107140.0,128883.0,146249.0,966700.0,3757076.0,0.0,2.040910253132191,0.0,0.0,0.0,0.0,0.0,0.0
78,7,Jonas,Hofmann,1256730.0,58.0,23.0,23.0,11.0,68545.0,1338.0,0,3,https://kickbase.b-cdn.net/content/file/328114051c1e42df84e2a6ac3e93cf42.png,7.0,2,1064.0,,"[{""hasPlayed"": true, ""points"": 34}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 10}]",5,Jonas Hofmann,-40679.0,-40679.0,-48857.0,-56535.0,-482273.0,-2551713.0,0.0,2.040910253132191,0.0,0.0,0.0,0.0,0.0,0.0
663,7,Robert,Andrich,6734918.0,82.0,32.0,32.0,29.0,168594.0,2610.0,2,2,https://kickbase.b-cdn.net/content/file/0cdcdb27004443c09d112462f32ace2c.png,8.0,2,387.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": false, ""points"": null}]",4,Robert Andrich,-325681.0,-325681.0,-294261.0,-308786.0,-1965976.0,-3609066.0,0.0,2.040910253132191,0.0,0.0,0.0,0.0,0.0,0.0
2746,7,Patrik,Schick,29306980.0,103.0,28.0,28.0,23.0,130835.0,2889.0,0,4,https://kickbase.b-cdn.net/content/file/9f0daa3f23514ac7a72c46ba81396a95.png,14.0,2,98.0,,"[{""hasPlayed"": true, ""points"": 42}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 367}, {""hasPlayed"": true, ""points"": 227}, {""hasPlayed"": true, ""points"": 161}]",3,Patrik Schick,-32101.0,-32101.0,-6989.0,7163.0,90756.0,1272854.0,6.65,2.040910253132191,1.0,0.6896551724137931,1.0,0.0,0.8836206896551724,11.992547
2766,7,Exequiel,Palacios,18599831.0,93.0,18.0,18.0,12.0,73391.0,1672.0,0,3,https://kickbase.b-cdn.net/content/file/0d5ad85f5920460c8489a65db5c6a1cb.png,25.0,2,89.0,,"[{""hasPlayed"": true, ""points"": 174}, {""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 109}, {""hasPlayed"": true, ""points"": 91}, {""hasPlayed"": true, ""points"": 125}]",3,Exequiel Palacios,-475202.0,-475202.0,-444028.0,-499488.0,-3567506.0,-1099995.0,6.7,2.040910253132191,0.3103448275862069,0.3103448275862069,0.0,0.0,0.27155172413793105,3.713225
2783,7,Edmond,Tapsoba,32529735.0,136.0,29.0,29.0,29.0,171644.0,3941.0,0,2,https://kickbase.b-cdn.net/content/file/21031db97a054165806a98d2f0c0d73b.png,12.0,1,121.0,,"[{""hasPlayed"": true, ""points"": 111}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 93}, {""hasPlayed"": true, ""points"": 194}]",1,Edmond Tapsoba,45719.0,45719.0,52956.0,41597.0,396037.0,1898990.0,7.3,2.040910253132191,1.0,1.0,1.0,0.0,1.0,14.898645
2846,7,Malik,Tillman,12815693.0,82.0,29.0,29.0,18.0,111183.0,2380.0,0,3,https://kickbase.b-cdn.net/content/file/04966a0af0e2477db734c91fdd98d4e1.png,10.0,1,185.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 4}, {""hasPlayed"": true, ""points"": -13}]",2,Malik Tillman,165460.0,165460.0,106152.0,13821.0,-492011.0,-2547376.0,6.9,2.040910253132191,0.6896551724137931,0.0,1.0,0.0,0.4698275862068966,6.616244
3754,7,Lucas,Vázquez,3943010.0,69.0,12.0,12.0,6.0,33531.0,824.0,0,2,https://kickbase.b-cdn.net/content/file/1636c5905fe44210aa3526352673cb13.png,17.0,1,208.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 49}]",3,Lucas Vázquez,386181.0,386181.0,359210.0,275498.0,1059499.0,-173599.0,6.85,2.040910253132191,0.689655172413793,0.0,1.0,0.0,0.4698275862068965,6.5683
3759,7,Miguel,Gutiérrez,20385787.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/86a6415d0ab240d780a37de359f3d327.png,3.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Miguel Gutiérrez,162520.0,162520.0,156886.0,173257.0,1259082.0,20385787.0,6.75,2.040910253132191,1.0,1.0,1.0,0.0,1.0,13.776144
4199,7,Aleix,García,38695115.0,142.0,33.0,33.0,31.0,175200.0,4684.0,0,3,https://kickbase.b-cdn.net/content/file/3de0ab19c54f4523a5bf21f686259db0.png,24.0,1,121.0,,"[{""hasPlayed"": true, ""points"": 229}, {""hasPlayed"": true, ""points"": 121}, {""hasPlayed"": true, ""points"": 214}, {""hasPlayed"": true, ""points"": 93}, {""hasPlayed"": true, ""points"": 181}]",1,Aleix García,80667.0,80667.0,92860.0,99088.0,715313.0,3074722.0,7.6,2.040910253132191,1.0,1.0,1.0,0.0,1.0,15.510918
