player_id,games_played,starts,total_points,total_playtime_seconds,snapshot_timestamp,source_snapshot_filename
168,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1964,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2015,1.0,1.0,90.0,5731.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2301,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2471,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2498,1.0,0.0,12.0,1187.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2749,1.0,0.0,28.0,1650.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2977,1.0,1.0,126.0,5731.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3027,1.0,1.0,65.0,5548.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3081,1.0,1.0,69.0,5731.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3336,1.0,1.0,42.0,4081.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3491,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3492,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3559,1.0,1.0,38.0,4543.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6197,1.0,1.0,188.0,5731.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6290,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6292,1.0,1.0,64.0,4539.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6751,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7320,1.0,1.0,133.0,5731.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7616,1.0,1.0,143.0,5731.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8292,1.0,1.0,112.0,5731.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8872,1.0,0.0,15.0,1192.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8984,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9283,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10048,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11170,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
12262,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
12296,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
14911,1.0,0.0,2.0,182.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
14914,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1225,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1246,1.0,1.0,167.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1333,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1689,1.0,0.0,34.0,1425.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1728,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2141,1.0,1.0,234.0,4453.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2275,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2522,1.0,1.0,151.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2687,1.0,0.0,96.0,1936.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2897,1.0,1.0,208.0,5072.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
4596,1.0,1.0,128.0,4446.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6176,1.0,1.0,109.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6300,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6667,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7224,1.0,1.0,200.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7239,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7493,1.0,0.0,25.0,806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8061,1.0,0.0,15.0,1432.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8227,1.0,1.0,172.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9507,1.0,1.0,227.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9776,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10113,1.0,1.0,176.0,3942.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10530,1.0,0.0,40.0,804.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11008,1.0,1.0,103.0,5074.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11886,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
14896,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15376,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
577,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
619,1.0,1.0,-2.0,3907.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
849,1.0,1.0,-22.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1883,1.0,1.0,194.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2074,1.0,1.0,12.0,3892.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2261,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2560,1.0,1.0,57.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2850,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2862,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2941,1.0,0.0,-4.0,1273.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3063,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3129,1.0,1.0,34.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3516,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
4292,1.0,0.0,5.0,1966.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
4333,1.0,1.0,17.0,3908.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6199,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6319,1.0,0.0,75.0,1971.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7774,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9540,1.0,0.0,-7.0,1986.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11010,1.0,1.0,29.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11748,1.0,1.0,11.0,3912.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
13442,1.0,1.0,32.0,5878.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15181,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15202,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15613,1.0,1.0,17.0,4604.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
16564,1.0,0.0,17.0,1970.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
54,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
75,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1704,1.0,1.0,158.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1856,1.0,0.0,37.0,2457.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1873,1.0,1.0,184.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1920,1.0,1.0,181.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2148,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2383,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2395,1.0,1.0,80.0,4566.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2714,1.0,1.0,119.0,5173.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2736,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3069,1.0,1.0,118.0,4567.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7737,1.0,0.0,31.0,1238.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9440,1.0,0.0,17.0,1239.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9698,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10114,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10115,1.0,1.0,163.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11099,1.0,1.0,156.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11100,1.0,0.0,-60.0,155.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
13472,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
14662,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
14899,1.0,0.0,34.0,632.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15211,1.0,1.0,132.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
16378,1.0,1.0,214.0,4573.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
16948,1.0,1.0,119.0,3348.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1863,1.0,1.0,97.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1865,1.0,0.0,-9.0,744.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1889,1.0,1.0,41.0,5061.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1978,1.0,1.0,3.0,5047.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2725,1.0,1.0,-34.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3277,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3521,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6201,1.0,1.0,46.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6217,1.0,0.0,-1.0,341.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7350,1.0,0.0,-6.0,1626.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7394,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8367,1.0,1.0,44.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9605,1.0,1.0,29.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10120,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11512,1.0,1.0,53.0,5806.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11752,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11949,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
12368,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
13433,1.0,1.0,2.0,5464.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15283,1.0,1.0,3.0,4179.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15472,1.0,1.0,12.0,4174.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15478,1.0,0.0,-11.0,758.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
17203,1.0,0.0,2.0,1631.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
49,1.0,1.0,185.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
89,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
118,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1257,1.0,1.0,103.0,4225.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1645,1.0,1.0,124.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1767,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1858,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1910,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2084,1.0,1.0,128.0,4218.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2125,1.0,1.0,130.0,2816.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2176,1.0,0.0,37.0,1224.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2722,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3209,1.0,1.0,65.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3218,1.0,1.0,56.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3304,1.0,1.0,293.0,4485.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
4335,1.0,1.0,111.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6209,1.0,0.0,31.0,1485.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7215,1.0,1.0,91.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7216,1.0,0.0,38.0,1491.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8363,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8364,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11006,1.0,1.0,395.0,4864.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11007,1.0,0.0,60.0,2965.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
14048,1.0,0.0,11.0,846.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15196,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
43,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
157,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
608,1.0,1.0,-38.0,3760.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1996,1.0,1.0,74.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2294,1.0,1.0,76.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2842,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2939,1.0,0.0,-11.0,548.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3139,1.0,0.0,17.0,1949.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3166,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3228,1.0,1.0,1.0,3754.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3281,1.0,1.0,29.0,5161.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3450,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3481,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7167,1.0,1.0,-3.0,2816.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7282,1.0,1.0,24.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7469,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7721,1.0,1.0,117.0,5160.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8166,1.0,1.0,19.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9513,1.0,1.0,12.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9600,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9923,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9996,1.0,0.0,-1.0,550.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10131,1.0,0.0,142.0,2965.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10134,1.0,1.0,0.0,5710.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11262,1.0,0.0,-5.0,1955.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
14923,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
14926,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15256,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
15313,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
493,1.0,1.0,190.0,5002.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1809,1.0,1.0,253.0,5475.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1811,1.0,0.0,22.0,194.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2195,1.0,1.0,224.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2764,1.0,0.0,23.0,642.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3143,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3183,1.0,1.0,241.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
4654,1.0,0.0,44.0,1062.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6168,1.0,1.0,59.0,4587.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7283,1.0,1.0,149.0,5455.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7336,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7676,1.0,1.0,200.0,5007.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7696,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8355,1.0,1.0,140.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9642,1.0,1.0,138.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9684,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
9965,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10049,1.0,1.0,140.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11556,1.0,1.0,155.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
12341,1.0,0.0,103.0,647.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
13479,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
13806,1.0,0.0,73.0,174.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
32,1.0,1.0,192.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
670,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
755,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1012,1.0,0.0,-30.0,1052.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
1691,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2762,1.0,1.0,24.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2876,1.0,1.0,-51.0,3776.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
2967,1.0,1.0,36.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3029,1.0,1.0,32.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
3307,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
4406,1.0,0.0,-19.0,1921.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
4606,1.0,1.0,22.0,3726.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
6172,1.0,1.0,40.0,3727.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7156,1.0,0.0,-77.0,1923.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
7242,1.0,0.0,-9.0,1923.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8222,1.0,1.0,21.0,5649.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8235,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
8277,1.0,1.0,15.0,3726.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
10916,1.0,0.0,-24.0,468.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11255,1.0,1.0,75.0,4596.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
11964,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
12158,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
12297,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
13431,0.0,0.0,0.0,0.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
13448,1.0,1.0,40.0,5180.0,2026-08-31T09:17:15+00:00,kbstats_players_20260831_111715_+0200.csv
